user_id,city,zone,segment,is_veg,avg_order_value,orders_per_month,preferred_cuisine,registration_date,is_cold_start
U00671,Mumbai,Dadar,mid_range,False,312.14,7,Biryani,2024-11-03,False
U00672,Pune,Hinjewadi,mid_range,True,168.27,3,South Indian,2022-05-29,False
U00673,Mumbai,Powai,premium,True,880.37,8,Fast Food,2023-06-29,False
U00674,Bangalore,HSR Layout,budget,True,80.99,1,Desserts,2022-08-23,True
U00675,Delhi,Lajpat Nagar,occasional,True,200.99,1,Fast Food,2022-03-07,True
U00676,Kolkata,Park Street,budget,False,131.32,3,Chinese,2022-12-23,True
U00677,Mumbai,Thane,mid_range,False,207.5,5,Street Food,2022-06-07,True
U00678,Delhi,Lajpat Nagar,budget,False,117.33,2,Beverages,2024-02-17,False
U00679,Kolkata,Park Street,budget,True,91.84,3,Chinese,2023-08-08,False
U00680,Pune,Wakad,mid_range,True,320.66,5,Biryani,2022-06-07,False
U00681,Chennai,OMR,budget,True,122.23,1,Continental,2022-01-11,False
U00682,Delhi,Connaught Place,occasional,False,217.88,1,Biryani,2024-06-03,False
U00683,Mumbai,Thane,budget,True,116.06,3,Desserts,2022-07-12,False
U00684,Hyderabad,Jubilee Hills,mid_range,False,272.27,4,Desserts,2023-10-26,False
U00685,Pune,Wakad,mid_range,False,304.43,3,Biryani,2023-01-04,False
U00686,Bangalore,Jayanagar,budget,True,106.92,2,South Indian,2023-10-04,False
U00687,Bangalore,HSR Layout,budget,True,110.23,3,Biryani,2022-12-12,False
U00688,Delhi,Saket,mid_range,True,246.83,6,Desserts,2022-04-06,False
U00689,Chennai,T Nagar,mid_range,False,265.3,4,Desserts,2022-09-02,False
U00690,Mumbai,Thane,mid_range,True,312.0,4,Italian,2022-07-25,False
U00691,Delhi,Saket,mid_range,False,194.88,5,North Indian,2023-04-14,False
U00692,Bangalore,Koramangala,mid_range,True,202.17,3,Fast Food,2023-12-22,True
U00693,Bangalore,HSR Layout,budget,False,125.38,2,Chinese,2022-10-16,True
U00694,Delhi,Rohini,mid_range,True,239.1,7,Biryani,2022-01-14,False
U00695,Mumbai,Andheri,frequent,False,371.36,18,Italian,2023-07-23,False
U00696,Hyderabad,Hitech City,mid_range,False,177.89,5,South Indian,2023-10-26,False
U00697,Delhi,Saket,premium,False,833.99,8,Desserts,2024-11-20,True
U00698,Bangalore,HSR Layout,mid_range,True,293.6,4,Biryani,2023-10-08,False
U00699,Mumbai,Bandra,premium,False,446.22,7,Desserts,2023-05-31,False
U00700,Bangalore,HSR Layout,premium,True,597.24,10,Continental,2023-09-20,False
U00701,Bangalore,Indiranagar,mid_range,True,198.8,7,Italian,2024-10-13,False
U00702,Mumbai,Thane,frequent,False,487.44,10,Biryani,2024-06-26,False
U00703,Delhi,Saket,budget,True,104.36,3,Continental,2022-12-20,False
U00704,Mumbai,Thane,budget,False,147.66,2,Street Food,2022-09-17,False
U00705,Mumbai,Thane,premium,True,560.5,8,Italian,2022-10-15,False
U00706,Kolkata,Ballygunge,occasional,False,243.8,1,Biryani,2023-07-07,True
U00707,Delhi,Rohini,budget,False,131.55,1,Biryani,2024-03-25,False
U00708,Chennai,Adyar,budget,True,83.45,2,Beverages,2023-07-06,False
U00709,Delhi,Dwarka,budget,False,104.74,1,Italian,2022-03-16,False
U00710,Hyderabad,Gachibowli,budget,True,114.37,1,Italian,2024-03-03,False
U00711,Chennai,Velachery,premium,True,496.13,6,Desserts,2024-06-01,False
U00712,Bangalore,Indiranagar,mid_range,True,344.98,5,Biryani,2022-11-14,False
U00713,Bangalore,Koramangala,mid_range,False,238.94,5,Fast Food,2023-12-29,False
U00714,Delhi,Saket,mid_range,False,346.67,4,Fast Food,2023-04-13,True
U00715,Delhi,Rohini,budget,False,127.69,3,Fast Food,2024-08-31,False
U00716,Pune,Kothrud,budget,True,122.51,1,Street Food,2024-07-14,False
U00717,Pune,Baner,mid_range,True,285.37,3,Biryani,2023-07-30,False
U00718,Kolkata,Howrah,frequent,True,378.84,16,Biryani,2024-01-28,False
U00719,Mumbai,Thane,occasional,True,157.97,1,Continental,2024-08-25,False
U00720,Chennai,Adyar,budget,True,82.12,3,Beverages,2023-06-27,False
U00721,Kolkata,New Town,occasional,False,202.86,1,Italian,2022-12-10,False
U00722,Mumbai,Andheri,premium,True,466.89,11,Desserts,2024-04-05,False
U00723,Mumbai,Powai,premium,False,436.33,5,Beverages,2022-08-29,False
U00724,Chennai,Velachery,mid_range,False,219.56,6,Continental,2023-03-02,False
U00725,Bangalore,Indiranagar,mid_range,False,258.96,3,Biryani,2024-08-05,False
U00726,Pune,Baner,mid_range,False,207.95,4,Chinese,2024-03-04,False
U00727,Mumbai,Bandra,budget,False,94.95,2,Italian,2023-03-19,False
U00728,Chennai,Velachery,budget,True,129.28,1,Street Food,2022-08-24,False
U00729,Mumbai,Dadar,budget,True,105.67,2,Fast Food,2023-01-25,False
U00730,Mumbai,Dadar,mid_range,False,345.29,7,Street Food,2022-11-08,False
U00731,Mumbai,Dadar,premium,False,800.07,5,Biryani,2022-07-12,False
U00732,Chennai,OMR,mid_range,False,163.61,4,Continental,2024-03-24,False
U00733,Hyderabad,Gachibowli,budget,False,98.68,2,Chinese,2022-10-04,True
U00734,Bangalore,Jayanagar,frequent,False,433.32,18,South Indian,2023-05-13,False
U00735,Delhi,Connaught Place,frequent,False,453.46,12,Fast Food,2023-02-27,False
U00736,Pune,Hinjewadi,premium,True,743.62,6,Desserts,2024-12-11,False
U00737,Delhi,Lajpat Nagar,frequent,False,218.27,16,Biryani,2023-03-05,False
U00738,Chennai,T Nagar,mid_range,True,151.97,5,North Indian,2022-03-29,True
U00739,Bangalore,Indiranagar,frequent,True,298.81,16,Chinese,2022-04-09,False
U00740,Delhi,Rohini,budget,True,133.64,1,Chinese,2023-10-09,True
U00741,Bangalore,HSR Layout,mid_range,True,312.33,4,Italian,2023-10-19,False
U00742,Delhi,Dwarka,budget,False,111.24,3,Street Food,2023-04-04,False
U00743,Chennai,Anna Nagar,budget,True,128.5,3,Fast Food,2023-04-18,False
U00744,Bangalore,HSR Layout,budget,True,95.76,2,Biryani,2022-03-01,True
U00745,Delhi,Rohini,mid_range,False,271.94,7,North Indian,2023-07-20,False
U00746,Pune,Baner,premium,False,478.18,10,Fast Food,2023-07-07,False
U00747,Delhi,Connaught Place,mid_range,False,263.65,4,Continental,2022-06-13,False
U00748,Bangalore,Koramangala,budget,False,113.21,2,North Indian,2022-04-24,False
U00749,Pune,Wakad,occasional,False,224.28,1,Beverages,2022-05-16,True
U00750,Hyderabad,Banjara Hills,mid_range,True,263.86,6,Beverages,2022-04-21,False
U00751,Mumbai,Powai,mid_range,False,253.75,3,Chinese,2023-10-30,False
U00752,Kolkata,Salt Lake,premium,False,516.43,7,Continental,2022-08-04,False
U00753,Hyderabad,Gachibowli,budget,False,101.72,1,Beverages,2022-10-03,True
U00754,Delhi,Dwarka,mid_range,False,250.83,4,Chinese,2022-07-10,False
U00755,Mumbai,Dadar,occasional,True,166.46,1,Street Food,2024-11-14,False
U00756,Chennai,Adyar,budget,False,89.33,3,Biryani,2024-07-24,False
U00757,Hyderabad,Madhapur,mid_range,True,323.54,6,Chinese,2022-09-10,False
U00758,Bangalore,Jayanagar,occasional,False,139.12,1,Biryani,2022-12-25,False
U00759,Pune,Wakad,premium,True,803.98,10,Continental,2022-08-18,False
U00760,Chennai,Adyar,budget,False,87.98,2,Italian,2023-06-23,False
U00761,Mumbai,Thane,budget,True,138.4,2,Fast Food,2022-01-22,False
U00762,Delhi,Saket,budget,False,125.25,2,Chinese,2024-01-06,False
U00763,Delhi,Saket,mid_range,False,255.74,3,Chinese,2023-07-27,True
U00764,Chennai,Adyar,mid_range,True,277.79,3,Biryani,2024-09-11,True
U00765,Mumbai,Dadar,budget,False,110.45,1,Beverages,2022-06-30,False
U00766,Bangalore,Whitefield,frequent,False,363.63,9,Beverages,2024-05-30,True
U00767,Chennai,Velachery,mid_range,True,288.33,6,Chinese,2024-05-17,True
U00768,Pune,Kothrud,budget,False,91.43,1,Beverages,2022-05-20,True
U00769,Delhi,Connaught Place,mid_range,False,179.1,7,Beverages,2023-03-13,False
U00770,Chennai,Anna Nagar,premium,True,664.09,7,Chinese,2022-07-06,False
U00771,Mumbai,Dadar,budget,False,87.47,2,Street Food,2022-10-06,False
U00772,Pune,Koregaon Park,budget,False,140.76,3,Street Food,2022-10-16,False
U00773,Mumbai,Thane,occasional,False,232.69,1,South Indian,2023-09-02,False
U00774,Delhi,Lajpat Nagar,mid_range,True,172.48,3,Street Food,2023-03-27,False
U00775,Chennai,Anna Nagar,mid_range,True,201.5,3,South Indian,2024-11-03,False
U00776,Mumbai,Bandra,mid_range,True,202.01,4,Continental,2022-05-19,False
U00777,Delhi,Rohini,budget,True,146.01,2,Desserts,2024-12-02,True
U00778,Hyderabad,Gachibowli,budget,False,138.45,3,Fast Food,2022-09-10,True
U00779,Hyderabad,Madhapur,mid_range,False,172.5,6,Desserts,2024-04-26,True
U00780,Hyderabad,Madhapur,budget,True,99.26,2,Beverages,2023-01-07,False
U00781,Hyderabad,Madhapur,budget,False,103.87,3,North Indian,2022-06-06,False
U00782,Bangalore,Whitefield,occasional,True,167.44,1,Beverages,2024-07-28,False
U00783,Delhi,Connaught Place,frequent,False,479.2,8,Chinese,2022-12-05,False
U00784,Delhi,Lajpat Nagar,premium,False,748.34,9,Chinese,2023-12-23,False
U00785,Mumbai,Dadar,occasional,False,270.55,1,Fast Food,2023-09-13,False
U00786,Pune,Kothrud,budget,True,148.29,1,Italian,2023-06-01,False
U00787,Bangalore,Whitefield,frequent,True,446.55,15,Italian,2023-06-27,False
U00788,Delhi,Lajpat Nagar,budget,True,125.31,1,Italian,2024-03-12,False
U00789,Bangalore,Whitefield,frequent,False,395.06,19,Street Food,2022-04-07,True
U00790,Kolkata,Park Street,frequent,True,473.55,13,Continental,2024-01-02,False
U00791,Mumbai,Thane,premium,False,419.97,6,Beverages,2024-09-07,False
U00792,Bangalore,Indiranagar,frequent,True,447.92,16,Chinese,2022-03-05,True
U00793,Bangalore,Whitefield,mid_range,False,241.87,3,North Indian,2022-06-04,False
U00794,Hyderabad,Jubilee Hills,budget,True,109.88,2,North Indian,2024-02-24,False
U00795,Mumbai,Andheri,mid_range,True,335.71,6,North Indian,2023-04-24,False
U00796,Pune,Hinjewadi,mid_range,True,212.33,5,Italian,2023-03-18,False
U00797,Kolkata,New Town,budget,False,84.62,3,Fast Food,2022-05-30,True
U00798,Bangalore,Indiranagar,mid_range,True,222.01,5,Italian,2023-07-09,False
U00799,Hyderabad,Hitech City,frequent,False,306.59,16,Chinese,2022-05-19,False
U00800,Pune,Koregaon Park,budget,True,126.36,3,Beverages,2023-06-06,False
U00801,Hyderabad,Jubilee Hills,premium,False,534.07,6,Beverages,2024-04-16,True
U00802,Mumbai,Thane,occasional,False,142.55,1,Fast Food,2022-10-10,False
U00803,Bangalore,Whitefield,frequent,True,211.94,15,Continental,2023-06-11,False
U00804,Hyderabad,Hitech City,frequent,False,460.91,18,Street Food,2024-12-22,False
U00805,Bangalore,HSR Layout,mid_range,False,239.81,5,North Indian,2024-01-22,False
U00806,Chennai,Adyar,frequent,True,223.09,16,Beverages,2024-07-10,False
U00807,Kolkata,New Town,premium,True,810.63,5,Fast Food,2023-03-31,False
U00808,Pune,Kothrud,budget,False,109.49,3,North Indian,2024-04-20,False
U00809,Bangalore,Koramangala,mid_range,False,325.42,4,Italian,2022-02-14,False
U00810,Mumbai,Dadar,premium,False,675.29,5,Biryani,2022-05-15,False
U00811,Kolkata,Ballygunge,budget,False,87.13,3,Desserts,2022-08-11,True
U00812,Pune,Koregaon Park,mid_range,False,314.1,6,Beverages,2023-03-17,False
U00813,Mumbai,Andheri,premium,True,424.38,10,Continental,2024-07-15,False
U00814,Pune,Baner,budget,False,110.66,2,Fast Food,2023-01-15,False
U00815,Pune,Baner,mid_range,False,259.3,3,Street Food,2023-12-18,False
U00816,Bangalore,Koramangala,premium,True,778.32,8,Continental,2024-02-16,False
U00817,Bangalore,Jayanagar,mid_range,False,187.32,3,Italian,2023-10-04,False
U00818,Delhi,Connaught Place,budget,False,92.9,1,Beverages,2023-01-27,False
U00819,Mumbai,Bandra,budget,True,121.15,3,Chinese,2023-09-24,False
U00820,Delhi,Lajpat Nagar,mid_range,False,153.5,3,Italian,2023-01-10,False
U00821,Chennai,OMR,frequent,True,371.83,17,Street Food,2022-04-02,False
U00822,Mumbai,Dadar,budget,True,102.87,2,Italian,2024-12-23,False
U00823,Delhi,Connaught Place,mid_range,False,269.27,4,Fast Food,2022-05-20,False
U00824,Delhi,Lajpat Nagar,budget,True,81.86,3,Continental,2022-03-21,False
U00825,Bangalore,Koramangala,mid_range,False,275.13,5,Fast Food,2024-08-19,False
U00826,Pune,Hinjewadi,occasional,False,253.5,1,North Indian,2022-11-27,True
U00827,Delhi,Rohini,premium,True,502.94,6,Biryani,2023-12-14,False
U00828,Delhi,Dwarka,budget,False,88.83,1,Continental,2022-12-27,False
U00829,Chennai,OMR,mid_range,False,285.24,7,Biryani,2023-03-05,False
U00830,Bangalore,Jayanagar,budget,True,147.39,2,Fast Food,2022-10-15,True
U00831,Delhi,Lajpat Nagar,mid_range,True,186.82,3,Chinese,2023-01-11,False
U00832,Bangalore,Jayanagar,premium,True,806.43,8,Beverages,2023-03-26,False
U00833,Mumbai,Powai,budget,False,123.28,3,Street Food,2024-02-28,False
U00834,Mumbai,Powai,budget,True,129.23,3,Italian,2023-07-15,False
U00835,Bangalore,HSR Layout,mid_range,True,161.24,6,Italian,2024-10-30,False
U00836,Delhi,Saket,occasional,False,273.15,1,Biryani,2022-02-15,False
U00837,Pune,Hinjewadi,frequent,False,392.13,11,Street Food,2023-07-05,True
U00838,Delhi,Rohini,budget,False,147.06,1,Continental,2023-10-02,False
U00839,Bangalore,Whitefield,premium,False,689.9,5,Beverages,2024-10-04,True
U00840,Hyderabad,Madhapur,mid_range,False,292.44,3,Desserts,2022-02-23,False
U00841,Mumbai,Thane,mid_range,False,197.08,5,Biryani,2023-09-20,False
U00842,Hyderabad,Jubilee Hills,premium,False,857.42,5,Continental,2024-07-23,False
U00843,Mumbai,Thane,occasional,False,145.96,1,Continental,2022-09-22,False
U00844,Kolkata,Park Street,frequent,True,350.19,18,Street Food,2024-08-17,True
U00845,Mumbai,Bandra,mid_range,True,179.32,6,Street Food,2022-01-21,False
U00846,Delhi,Lajpat Nagar,mid_range,False,196.58,3,South Indian,2024-03-13,True
U00847,Mumbai,Dadar,premium,False,741.71,8,Italian,2024-10-18,True
U00848,Kolkata,Park Street,budget,False,132.84,1,Beverages,2023-12-21,False
U00849,Bangalore,Indiranagar,mid_range,False,239.59,5,North Indian,2023-04-26,True
U00850,Bangalore,Indiranagar,mid_range,True,346.82,4,Biryani,2022-02-19,False
U00851,Mumbai,Bandra,premium,False,547.41,6,Beverages,2024-10-04,False
U00852,Chennai,OMR,budget,True,119.52,1,South Indian,2023-05-30,True
U00853,Mumbai,Andheri,budget,False,144.07,1,South Indian,2022-02-01,True
U00854,Pune,Kothrud,occasional,False,281.25,1,Beverages,2024-01-26,False
U00855,Mumbai,Andheri,budget,True,125.96,3,Street Food,2023-06-12,False
U00856,Mumbai,Powai,mid_range,False,183.75,7,Continental,2022-05-17,False
U00857,Mumbai,Powai,budget,False,111.7,3,Desserts,2022-08-23,False
U00858,Bangalore,Jayanagar,budget,True,127.38,1,Beverages,2022-03-12,False
U00859,Bangalore,HSR Layout,budget,False,93.18,1,Biryani,2023-09-21,False
U00860,Mumbai,Dadar,budget,False,86.51,1,North Indian,2023-11-13,False
U00861,Chennai,T Nagar,occasional,False,138.84,1,Italian,2023-07-08,False
U00862,Bangalore,Indiranagar,budget,True,135.69,1,South Indian,2024-06-13,False
U00863,Bangalore,Whitefield,frequent,True,239.1,15,Chinese,2024-07-31,False
U00864,Bangalore,Whitefield,mid_range,True,189.44,3,Chinese,2023-11-06,False
U00865,Delhi,Rohini,mid_range,True,183.37,7,Continental,2022-01-14,False
U00866,Bangalore,Koramangala,mid_range,False,314.29,4,Street Food,2024-02-01,False
U00867,Mumbai,Bandra,mid_range,True,281.16,5,Italian,2023-04-03,False
U00868,Mumbai,Dadar,premium,False,738.56,9,South Indian,2023-09-12,False
U00869,Pune,Hinjewadi,budget,False,124.01,1,Chinese,2023-12-12,False
U00870,Kolkata,Salt Lake,mid_range,False,157.8,5,Chinese,2023-01-19,True
U00871,Delhi,Rohini,occasional,True,280.38,1,Desserts,2024-10-01,False
U00872,Delhi,Connaught Place,frequent,False,449.72,19,Beverages,2022-05-27,False
U00873,Hyderabad,Madhapur,occasional,False,149.45,1,Fast Food,2024-01-06,False
U00874,Delhi,Lajpat Nagar,mid_range,True,284.86,7,Italian,2022-01-05,True
U00875,Mumbai,Bandra,premium,False,892.8,9,Fast Food,2024-10-09,False
U00876,Mumbai,Dadar,mid_range,True,198.72,6,North Indian,2022-05-04,True
U00877,Hyderabad,Banjara Hills,mid_range,False,171.41,6,Street Food,2022-04-14,False
U00878,Hyderabad,Jubilee Hills,budget,False,143.71,2,Beverages,2022-12-31,False
U00879,Mumbai,Andheri,mid_range,True,276.13,5,North Indian,2023-02-14,True
U00880,Delhi,Lajpat Nagar,budget,False,110.64,1,Biryani,2022-08-23,False
U00881,Delhi,Saket,mid_range,False,302.43,7,South Indian,2023-10-03,False
U00882,Hyderabad,Madhapur,occasional,True,289.34,1,Fast Food,2023-04-30,False
U00883,Mumbai,Thane,budget,False,141.23,3,Continental,2022-02-07,False
U00884,Mumbai,Dadar,budget,False,97.7,1,Biryani,2022-12-17,False
U00885,Chennai,Adyar,budget,True,98.76,3,Italian,2024-06-06,False
U00886,Mumbai,Andheri,frequent,False,389.95,16,South Indian,2024-01-26,False
U00887,Hyderabad,Hitech City,mid_range,True,201.43,6,Chinese,2024-03-04,False
U00888,Delhi,Saket,mid_range,True,155.62,4,Fast Food,2024-02-04,False
U00889,Mumbai,Powai,occasional,False,232.82,1,Beverages,2022-12-07,True
U00890,Delhi,Saket,occasional,True,268.14,1,Beverages,2022-04-20,False
U00891,Hyderabad,Madhapur,mid_range,False,280.46,5,Biryani,2022-10-26,False
U00892,Pune,Hinjewadi,premium,True,698.02,4,Biryani,2024-06-29,False
U00893,Pune,Baner,premium,False,408.46,11,Street Food,2024-12-09,False
U00894,Delhi,Rohini,premium,False,534.82,10,Chinese,2023-06-25,False
U00895,Hyderabad,Jubilee Hills,budget,False,149.95,1,Desserts,2022-01-11,False
U00896,Mumbai,Thane,occasional,True,167.73,1,Fast Food,2022-06-03,False
U00897,Delhi,Connaught Place,mid_range,True,343.09,7,North Indian,2022-12-19,False
U00898,Pune,Baner,budget,True,115.2,3,Italian,2023-09-26,False
U00899,Mumbai,Dadar,mid_range,True,177.15,7,Fast Food,2022-03-24,False
U00900,Mumbai,Thane,budget,True,147.5,1,Fast Food,2024-10-29,False
U00901,Mumbai,Dadar,budget,False,100.96,1,Chinese,2023-02-04,False
U00902,Mumbai,Andheri,premium,False,535.86,10,Fast Food,2024-09-26,False
U00903,Mumbai,Andheri,budget,False,106.48,1,Street Food,2024-05-04,False
U00904,Bangalore,Indiranagar,mid_range,False,218.45,7,Fast Food,2024-04-07,True
U00905,Bangalore,Jayanagar,mid_range,False,275.94,5,Continental,2023-10-27,False
U00906,Pune,Hinjewadi,budget,False,91.66,3,Continental,2023-11-18,False
U00907,Chennai,T Nagar,frequent,True,446.25,11,South Indian,2023-11-30,False
U00908,Delhi,Saket,budget,False,84.9,1,Italian,2023-11-20,False
U00909,Delhi,Dwarka,mid_range,False,174.08,5,Continental,2023-08-30,False
U00910,Delhi,Connaught Place,mid_range,True,335.75,5,Italian,2024-12-16,True
U00911,Bangalore,Indiranagar,budget,True,139.01,2,Beverages,2024-03-12,False
U00912,Delhi,Rohini,budget,False,129.6,3,Street Food,2024-04-30,False
U00913,Hyderabad,Madhapur,premium,True,486.98,6,Chinese,2024-08-13,False
U00914,Delhi,Rohini,frequent,False,391.19,8,Chinese,2022-08-25,False
U00915,Bangalore,Whitefield,budget,False,105.31,2,Continental,2022-04-02,False
U00916,Bangalore,Indiranagar,premium,True,898.11,7,Street Food,2023-06-13,False
U00917,Delhi,Dwarka,premium,True,808.03,7,Beverages,2023-07-17,False
U00918,Kolkata,Ballygunge,occasional,False,263.35,1,North Indian,2024-06-26,False
U00919,Chennai,Adyar,mid_range,False,327.32,5,Street Food,2023-05-01,True
U00920,Mumbai,Andheri,mid_range,True,270.86,6,South Indian,2023-09-18,False
U00921,Pune,Baner,mid_range,False,233.48,3,Chinese,2023-08-01,False
U00922,Bangalore,Whitefield,premium,True,446.78,4,South Indian,2022-02-11,False
U00923,Pune,Baner,occasional,True,277.24,1,Chinese,2023-11-05,False
U00924,Chennai,Velachery,budget,True,94.81,3,Beverages,2024-06-25,False
U00925,Bangalore,Whitefield,mid_range,False,214.0,5,Fast Food,2022-06-22,False
U00926,Mumbai,Andheri,occasional,True,149.25,1,Desserts,2023-10-13,False
U00927,Delhi,Lajpat Nagar,occasional,False,273.28,1,Street Food,2023-10-13,True
U00928,Bangalore,Whitefield,frequent,True,322.03,17,Street Food,2022-06-29,False
U00929,Hyderabad,Hitech City,premium,False,471.94,4,Fast Food,2022-05-16,True
U00930,Delhi,Rohini,mid_range,False,153.99,5,North Indian,2024-12-09,False
U00931,Mumbai,Dadar,mid_range,False,241.08,5,Chinese,2023-03-08,True
U00932,Pune,Baner,premium,False,403.73,7,North Indian,2022-09-07,False
U00933,Kolkata,Howrah,budget,True,130.26,2,Street Food,2022-07-07,True
U00934,Bangalore,Koramangala,mid_range,False,296.44,4,Continental,2024-01-02,False
U00935,Mumbai,Powai,premium,False,806.57,8,Continental,2023-10-30,False
U00936,Delhi,Connaught Place,budget,True,94.75,1,Biryani,2023-12-06,False
U00937,Mumbai,Dadar,premium,False,714.02,10,Italian,2022-04-07,False
U00938,Pune,Wakad,mid_range,True,233.13,4,Continental,2024-09-05,False
U00939,Mumbai,Dadar,frequent,True,460.1,16,Continental,2023-03-03,False
U00940,Bangalore,Koramangala,budget,True,111.37,2,Chinese,2022-12-10,True
U00941,Delhi,Rohini,budget,False,94.3,2,Biryani,2023-05-22,False
U00942,Bangalore,Jayanagar,mid_range,False,221.75,7,Chinese,2023-03-04,False
U00943,Hyderabad,Jubilee Hills,budget,True,113.61,2,Street Food,2024-08-03,False
U00944,Chennai,OMR,premium,True,682.93,11,South Indian,2024-10-14,False
U00945,Mumbai,Powai,premium,True,800.41,7,North Indian,2022-11-29,False
U00946,Mumbai,Powai,budget,False,130.31,2,Street Food,2024-08-04,False
U00947,Mumbai,Andheri,mid_range,True,248.47,3,South Indian,2024-05-05,False
U00948,Pune,Kothrud,mid_range,False,242.79,4,Beverages,2024-10-16,False
U00949,Pune,Hinjewadi,mid_range,True,332.97,4,Beverages,2022-09-27,True
U00950,Bangalore,Whitefield,frequent,False,485.68,14,Chinese,2023-09-24,False
U00951,Hyderabad,Madhapur,occasional,True,233.68,1,Desserts,2022-10-28,True
U00952,Hyderabad,Hitech City,premium,False,464.69,7,Desserts,2024-06-21,False
U00953,Mumbai,Powai,premium,True,449.57,8,South Indian,2022-01-06,False
U00954,Pune,Koregaon Park,mid_range,True,239.37,6,Continental,2023-09-11,False
U00955,Delhi,Lajpat Nagar,frequent,False,266.14,9,Chinese,2023-01-07,False
U00956,Delhi,Saket,premium,False,603.17,11,South Indian,2022-12-20,False
U00957,Bangalore,Jayanagar,premium,True,755.21,7,Chinese,2023-12-08,False
U00958,Mumbai,Bandra,occasional,False,213.11,1,South Indian,2024-07-21,False
U00959,Mumbai,Dadar,budget,False,148.92,2,Beverages,2023-10-30,True
U00960,Chennai,Adyar,occasional,False,171.37,1,Biryani,2024-07-23,False
U00961,Mumbai,Powai,budget,True,87.66,3,Chinese,2022-10-17,False
U00962,Hyderabad,Jubilee Hills,mid_range,False,184.96,6,Biryani,2023-07-23,False
U00963,Delhi,Connaught Place,mid_range,False,199.09,6,Beverages,2023-05-09,False
U00964,Delhi,Dwarka,frequent,False,433.05,16,Desserts,2022-01-13,False
U00965,Delhi,Lajpat Nagar,occasional,False,230.61,1,Fast Food,2023-09-02,False
U00966,Delhi,Lajpat Nagar,premium,True,439.31,6,North Indian,2023-12-26,False
U00967,Hyderabad,Gachibowli,premium,True,524.14,11,Street Food,2023-10-11,False
U00968,Delhi,Dwarka,mid_range,False,227.88,6,North Indian,2024-03-17,False
U00969,Bangalore,Koramangala,frequent,False,405.42,10,North Indian,2023-09-18,False
U00970,Bangalore,Jayanagar,mid_range,True,197.8,4,Street Food,2022-03-15,False
U00971,Hyderabad,Hitech City,mid_range,False,232.23,4,Beverages,2022-05-08,False
U00972,Kolkata,Park Street,budget,False,81.38,3,Beverages,2023-10-16,False
U00973,Chennai,Anna Nagar,premium,True,882.8,6,Desserts,2022-10-29,False
U00974,Mumbai,Andheri,premium,False,569.25,4,Fast Food,2022-03-29,False
U00975,Mumbai,Powai,mid_range,False,286.05,7,Italian,2023-04-16,False
U00976,Delhi,Connaught Place,budget,False,90.26,1,North Indian,2023-08-30,False
U00977,Bangalore,Indiranagar,occasional,False,262.21,1,Continental,2022-12-26,False
U00978,Mumbai,Powai,budget,False,83.14,2,North Indian,2024-02-28,False
U00979,Bangalore,Whitefield,premium,True,554.46,6,Italian,2023-12-06,True
U00980,Bangalore,Jayanagar,frequent,True,430.92,17,Chinese,2022-12-31,False
U00981,Delhi,Saket,mid_range,False,230.07,7,Desserts,2024-04-06,False
U00982,Chennai,Adyar,budget,True,108.45,3,Biryani,2023-12-12,False
U00983,Mumbai,Powai,premium,False,641.94,11,Biryani,2023-11-30,False
U00984,Mumbai,Powai,occasional,False,283.4,1,Italian,2023-08-30,False
U00985,Hyderabad,Banjara Hills,mid_range,True,337.3,7,North Indian,2022-01-13,False
U00986,Bangalore,HSR Layout,frequent,True,437.39,10,Biryani,2024-02-02,False
U00987,Hyderabad,Madhapur,budget,True,136.36,3,Italian,2023-02-16,False
U00988,Bangalore,Indiranagar,mid_range,True,207.83,7,Street Food,2024-10-29,False
U00989,Delhi,Rohini,premium,False,424.93,5,Beverages,2024-06-14,False
U00990,Chennai,Anna Nagar,occasional,False,216.76,1,South Indian,2023-10-06,False
U00991,Chennai,OMR,budget,False,125.16,1,Beverages,2022-10-04,False
U00992,Hyderabad,Madhapur,occasional,False,292.87,1,North Indian,2022-08-12,False
U00993,Delhi,Lajpat Nagar,mid_range,False,178.61,3,Italian,2023-01-08,False
U00994,Bangalore,Koramangala,mid_range,True,263.37,7,Chinese,2023-06-06,False
U00995,Delhi,Saket,budget,False,126.62,3,Biryani,2022-11-21,False
U00996,Mumbai,Powai,occasional,False,122.39,1,Biryani,2023-07-18,False
U00997,Pune,Wakad,budget,False,112.17,2,Biryani,2022-07-01,False
U00998,Mumbai,Thane,mid_range,False,164.44,6,Italian,2024-12-06,True
U00999,Kolkata,New Town,budget,True,115.23,3,Beverages,2022-04-29,False
U01000,Bangalore,Koramangala,occasional,True,207.35,1,Chinese,2024-10-17,False
U01001,Mumbai,Dadar,premium,False,724.13,5,Italian,2024-09-27,False
U01002,Bangalore,Whitefield,premium,True,836.2,8,North Indian,2023-07-30,False
U01003,Pune,Hinjewadi,budget,False,91.0,3,Desserts,2024-03-04,False
U01004,Chennai,OMR,mid_range,True,253.67,3,North Indian,2023-04-23,False
U01005,Chennai,Adyar,mid_range,True,275.37,4,South Indian,2023-11-21,False
U01006,Hyderabad,Banjara Hills,occasional,False,264.66,1,Desserts,2023-01-08,True
U01007,Hyderabad,Hitech City,occasional,False,296.21,1,North Indian,2022-11-26,False
U01008,Pune,Hinjewadi,budget,False,111.85,3,Chinese,2023-09-26,True
