order_id,user_id,restaurant_id,order_datetime,meal_time,is_weekend,order_status,payment_method
ORD0008442,U01738,R0043,2024-09-16 18:05:00,snack,False,delivered,UPI
ORD0008443,U00660,R0328,2024-09-16 13:50:00,lunch,False,delivered,wallet
ORD0008444,U01102,R0472,2024-12-26 12:52:00,lunch,False,delivered,COD
ORD0008445,U01660,R0072,2024-10-29 16:42:00,snack,False,delivered,UPI
ORD0008446,U01076,R0199,2024-04-24 12:58:00,lunch,False,delivered,wallet
ORD0008447,U00464,R0024,2024-12-14 23:25:00,late_night,True,delivered,card
ORD0008448,U00573,R0011,2024-06-12 13:35:00,lunch,False,delivered,COD
ORD0008449,U01868,R0425,2024-10-06 13:42:00,lunch,True,delivered,wallet
ORD0008450,U00287,R0310,2024-03-11 18:55:00,snack,False,delivered,wallet
ORD0008451,U00892,R0201,2024-04-10 19:40:00,dinner,False,failed,UPI
ORD0008452,U00377,R0464,2024-09-07 17:10:00,snack,True,delivered,UPI
ORD0008453,U01806,R0354,2024-07-19 21:32:00,dinner,False,delivered,UPI
ORD0008454,U01265,R0308,2024-03-04 18:07:00,snack,False,delivered,card
ORD0008455,U00186,R0227,2024-04-10 13:44:00,lunch,False,failed,UPI
ORD0008456,U00324,R0051,2024-09-08 17:51:00,snack,True,delivered,card
ORD0008457,U00995,R0152,2024-06-19 12:44:00,lunch,False,delivered,UPI
ORD0008458,U01949,R0081,2024-08-06 21:12:00,dinner,False,delivered,UPI
ORD0008459,U01230,R0072,2024-04-30 10:12:00,breakfast,False,delivered,UPI
ORD0008460,U01699,R0068,2024-08-29 20:04:00,dinner,False,delivered,COD
ORD0008461,U00055,R0155,2024-09-28 20:20:00,dinner,True,delivered,card
ORD0008462,U00179,R0209,2024-04-17 12:30:00,lunch,False,cancelled,UPI
ORD0008463,U00951,R0278,2024-07-28 20:34:00,dinner,True,delivered,UPI
ORD0008464,U01900,R0394,2024-09-13 20:13:00,dinner,False,cancelled,COD
ORD0008465,U00363,R0464,2024-10-19 13:42:00,lunch,True,delivered,card
ORD0008466,U00245,R0184,2024-03-19 08:07:00,breakfast,False,delivered,card
ORD0008467,U01402,R0124,2024-06-29 09:00:00,breakfast,True,delivered,UPI
ORD0008468,U01210,R0091,2024-12-03 21:10:00,dinner,False,delivered,UPI
ORD0008469,U01843,R0208,2024-08-12 11:11:00,lunch,False,delivered,UPI
ORD0008470,U00784,R0310,2024-12-06 23:10:00,late_night,False,delivered,UPI
ORD0008471,U00430,R0244,2024-01-06 17:27:00,snack,True,delivered,UPI
ORD0008472,U01759,R0428,2024-04-05 09:29:00,breakfast,False,delivered,card
ORD0008473,U00011,R0203,2024-01-22 20:57:00,dinner,False,delivered,UPI
ORD0008474,U00454,R0065,2024-11-21 22:23:00,dinner,False,delivered,UPI
ORD0008475,U01679,R0182,2024-03-26 00:56:00,late_night,False,failed,UPI
ORD0008476,U01540,R0017,2024-01-26 19:33:00,dinner,False,delivered,UPI
ORD0008477,U01989,R0111,2024-11-17 15:56:00,lunch,True,delivered,COD
ORD0008478,U00249,R0430,2024-02-28 18:03:00,snack,False,delivered,UPI
ORD0008479,U00473,R0301,2024-03-12 22:45:00,dinner,False,delivered,card
ORD0008480,U00322,R0257,2024-07-13 19:37:00,dinner,True,delivered,card
ORD0008481,U00093,R0155,2024-03-22 14:15:00,lunch,False,cancelled,UPI
ORD0008482,U01089,R0400,2024-12-07 18:33:00,snack,True,delivered,UPI
ORD0008483,U01921,R0421,2024-09-15 07:35:00,breakfast,True,delivered,UPI
ORD0008484,U00734,R0004,2024-12-16 09:39:00,breakfast,False,delivered,UPI
ORD0008485,U00379,R0078,2024-09-01 11:21:00,lunch,True,delivered,card
ORD0008486,U00093,R0215,2024-03-12 18:08:00,snack,False,delivered,COD
ORD0008487,U00196,R0344,2024-10-06 11:03:00,lunch,True,delivered,UPI
ORD0008488,U01199,R0025,2024-03-10 10:59:00,breakfast,True,delivered,UPI
ORD0008489,U00218,R0296,2024-12-14 10:34:00,breakfast,True,delivered,card
ORD0008490,U00491,R0330,2024-07-23 11:31:00,lunch,False,delivered,card
ORD0008491,U00499,R0109,2024-08-08 20:21:00,dinner,False,delivered,UPI
ORD0008492,U00766,R0317,2024-04-23 20:35:00,dinner,False,delivered,card
ORD0008493,U00463,R0251,2024-02-14 12:13:00,lunch,False,delivered,card
ORD0008494,U01238,R0250,2024-06-09 12:00:00,lunch,True,delivered,card
ORD0008495,U00174,R0310,2024-10-29 13:21:00,lunch,False,delivered,UPI
ORD0008496,U00127,R0002,2024-10-23 17:55:00,snack,False,delivered,COD
ORD0008497,U00120,R0331,2024-06-30 20:00:00,dinner,True,delivered,card
ORD0008498,U00045,R0095,2024-10-16 21:47:00,dinner,False,delivered,card
ORD0008499,U01452,R0298,2024-12-15 09:53:00,breakfast,True,delivered,card
ORD0008500,U01328,R0175,2024-11-12 22:59:00,dinner,False,cancelled,wallet
ORD0008501,U00882,R0051,2024-07-26 12:19:00,lunch,False,delivered,wallet
ORD0008502,U00772,R0075,2024-05-29 18:49:00,snack,False,delivered,UPI
ORD0008503,U00378,R0431,2024-04-01 22:40:00,dinner,False,delivered,card
ORD0008504,U00698,R0193,2024-01-04 12:45:00,lunch,False,delivered,UPI
ORD0008505,U01466,R0368,2024-10-17 13:16:00,lunch,False,delivered,wallet
ORD0008506,U01387,R0144,2024-04-24 15:18:00,lunch,False,delivered,COD
ORD0008507,U01434,R0253,2024-05-22 14:35:00,lunch,False,delivered,wallet
ORD0008508,U00132,R0264,2024-05-17 07:19:00,breakfast,False,delivered,card
ORD0008509,U01516,R0189,2024-04-24 19:24:00,dinner,False,delivered,UPI
ORD0008510,U00725,R0497,2024-10-17 15:27:00,lunch,False,delivered,UPI
ORD0008511,U01229,R0159,2024-04-20 10:10:00,breakfast,True,delivered,UPI
ORD0008512,U00006,R0373,2024-06-08 16:02:00,snack,True,delivered,UPI
ORD0008513,U00921,R0297,2024-10-11 20:44:00,dinner,False,delivered,COD
ORD0008514,U01274,R0416,2024-07-25 21:51:00,dinner,False,delivered,COD
ORD0008515,U01841,R0074,2024-11-25 17:34:00,snack,False,delivered,UPI
ORD0008516,U00465,R0001,2024-05-15 12:34:00,lunch,False,delivered,UPI
ORD0008517,U00586,R0407,2024-10-12 11:53:00,lunch,True,delivered,wallet
ORD0008518,U01597,R0177,2024-03-13 19:34:00,dinner,False,delivered,UPI
ORD0008519,U01489,R0412,2024-02-05 21:57:00,dinner,False,delivered,UPI
ORD0008520,U00445,R0070,2024-09-18 20:37:00,dinner,False,delivered,UPI
ORD0008521,U01522,R0120,2024-04-10 15:58:00,lunch,False,delivered,UPI
ORD0008522,U00170,R0493,2024-10-13 17:05:00,snack,True,delivered,UPI
ORD0008523,U00789,R0334,2024-09-19 13:14:00,lunch,False,cancelled,wallet
ORD0008524,U01286,R0240,2024-10-04 12:16:00,lunch,False,delivered,card
ORD0008525,U00954,R0470,2024-07-27 21:41:00,dinner,True,delivered,card
ORD0008526,U01602,R0274,2024-05-04 12:32:00,lunch,True,delivered,UPI
ORD0008527,U01574,R0039,2024-09-02 19:26:00,dinner,False,delivered,card
ORD0008528,U00584,R0170,2024-05-18 19:08:00,dinner,True,delivered,UPI
ORD0008529,U00772,R0149,2024-04-19 13:47:00,lunch,False,delivered,UPI
ORD0008530,U00904,R0376,2024-07-19 17:02:00,snack,False,delivered,UPI
ORD0008531,U00590,R0429,2024-10-09 21:42:00,dinner,False,delivered,card
ORD0008532,U00502,R0228,2024-04-21 20:26:00,dinner,True,delivered,UPI
ORD0008533,U00027,R0401,2024-02-18 18:46:00,snack,True,delivered,UPI
ORD0008534,U01516,R0061,2024-10-23 20:36:00,dinner,False,failed,UPI
ORD0008535,U01260,R0152,2024-02-23 18:39:00,snack,False,delivered,UPI
ORD0008536,U01936,R0388,2024-08-11 16:51:00,snack,True,delivered,UPI
ORD0008537,U00723,R0101,2024-12-26 17:14:00,snack,False,delivered,UPI
ORD0008538,U01388,R0315,2024-07-20 16:18:00,snack,True,delivered,card
ORD0008539,U01433,R0468,2024-05-06 21:35:00,dinner,False,cancelled,UPI
ORD0008540,U00214,R0472,2024-12-01 12:01:00,lunch,True,delivered,UPI
ORD0008541,U00165,R0344,2024-12-14 22:41:00,dinner,True,delivered,card
ORD0008542,U00925,R0499,2024-03-03 21:21:00,dinner,True,delivered,card
ORD0008543,U01022,R0220,2024-08-21 13:45:00,lunch,False,delivered,wallet
ORD0008544,U01985,R0216,2024-09-23 14:19:00,lunch,False,delivered,UPI
ORD0008545,U01458,R0220,2024-04-05 18:13:00,snack,False,delivered,card
ORD0008546,U00697,R0030,2024-06-20 17:05:00,snack,False,failed,wallet
ORD0008547,U00706,R0091,2024-02-21 22:53:00,dinner,False,delivered,wallet
ORD0008548,U01350,R0242,2024-11-05 15:53:00,lunch,False,cancelled,card
ORD0008549,U01328,R0459,2024-05-05 15:28:00,lunch,True,delivered,UPI
ORD0008550,U01556,R0215,2024-12-17 23:04:00,late_night,False,delivered,card
ORD0008551,U00138,R0065,2024-10-25 16:19:00,snack,False,delivered,UPI
ORD0008552,U00055,R0402,2024-03-07 10:10:00,breakfast,False,delivered,UPI
ORD0008553,U01179,R0082,2024-12-15 22:33:00,dinner,True,delivered,COD
ORD0008554,U01135,R0045,2024-11-07 20:39:00,dinner,False,delivered,card
ORD0008555,U01683,R0359,2024-08-23 21:12:00,dinner,False,delivered,card
ORD0008556,U01328,R0165,2024-03-04 22:50:00,dinner,False,delivered,UPI
ORD0008557,U00977,R0281,2024-01-03 20:55:00,dinner,False,delivered,UPI
ORD0008558,U00113,R0209,2024-11-18 19:00:00,dinner,False,failed,UPI
ORD0008559,U01357,R0038,2024-02-03 18:08:00,snack,True,delivered,UPI
ORD0008560,U01633,R0370,2024-07-26 15:58:00,lunch,False,delivered,UPI
ORD0008561,U01280,R0031,2024-01-24 20:22:00,dinner,False,delivered,card
ORD0008562,U00320,R0068,2024-04-03 05:23:00,late_night,False,delivered,UPI
ORD0008563,U00504,R0036,2024-09-06 15:31:00,lunch,False,delivered,card
ORD0008564,U01383,R0059,2024-12-19 19:04:00,dinner,False,delivered,wallet
ORD0008565,U00801,R0245,2024-03-20 16:47:00,snack,False,delivered,COD
ORD0008566,U01283,R0281,2024-09-22 22:32:00,dinner,True,delivered,UPI
ORD0008567,U01393,R0475,2024-01-23 21:01:00,dinner,False,delivered,UPI
ORD0008568,U00905,R0013,2024-02-04 14:30:00,lunch,True,delivered,UPI
ORD0008569,U00792,R0323,2024-01-09 18:29:00,snack,False,delivered,UPI
ORD0008570,U01692,R0245,2024-07-07 19:17:00,dinner,True,delivered,UPI
ORD0008571,U01296,R0219,2024-09-05 22:09:00,dinner,False,delivered,UPI
ORD0008572,U00419,R0172,2024-10-26 20:04:00,dinner,True,delivered,UPI
ORD0008573,U00504,R0070,2024-10-13 22:33:00,dinner,True,delivered,UPI
ORD0008574,U00310,R0102,2024-12-18 09:13:00,breakfast,False,delivered,COD
ORD0008575,U01401,R0249,2024-04-12 18:18:00,snack,False,cancelled,COD
ORD0008576,U00253,R0277,2024-02-16 20:15:00,dinner,False,delivered,UPI
ORD0008577,U00729,R0300,2024-06-26 21:48:00,dinner,False,delivered,card
ORD0008578,U00319,R0037,2024-06-01 12:52:00,lunch,True,delivered,UPI
ORD0008579,U01780,R0071,2024-04-02 01:57:00,late_night,False,delivered,COD
ORD0008580,U00776,R0420,2024-04-23 23:58:00,late_night,False,delivered,UPI
ORD0008581,U01303,R0265,2024-07-07 08:04:00,breakfast,True,failed,card
ORD0008582,U01476,R0146,2024-02-17 20:10:00,dinner,True,cancelled,UPI
ORD0008583,U01326,R0263,2024-01-31 22:05:00,dinner,False,cancelled,UPI
ORD0008584,U00753,R0213,2024-01-26 20:13:00,dinner,False,delivered,wallet
ORD0008585,U00452,R0467,2024-03-17 15:08:00,lunch,True,delivered,UPI
ORD0008586,U01020,R0043,2024-10-17 10:47:00,breakfast,False,delivered,UPI
ORD0008587,U00171,R0147,2024-09-16 15:14:00,lunch,False,delivered,wallet
ORD0008588,U01733,R0078,2024-07-26 17:02:00,snack,False,delivered,COD
ORD0008589,U01242,R0160,2024-05-04 20:39:00,dinner,True,delivered,UPI
ORD0008590,U00395,R0012,2024-10-21 19:24:00,dinner,False,delivered,UPI
ORD0008591,U00083,R0015,2024-09-07 18:49:00,snack,True,delivered,UPI
ORD0008592,U01923,R0383,2024-12-12 09:42:00,breakfast,False,cancelled,UPI
ORD0008593,U00502,R0233,2024-05-26 12:15:00,lunch,True,delivered,UPI
ORD0008594,U01701,R0173,2024-01-14 13:20:00,lunch,True,cancelled,card
ORD0008595,U01583,R0466,2024-03-29 14:42:00,lunch,False,delivered,wallet
ORD0008596,U00504,R0292,2024-10-12 17:25:00,snack,True,cancelled,UPI
ORD0008597,U01541,R0276,2024-05-16 20:27:00,dinner,False,delivered,COD
ORD0008598,U01157,R0465,2024-12-27 10:49:00,breakfast,False,delivered,COD
ORD0008599,U01428,R0077,2024-09-25 21:33:00,dinner,False,delivered,UPI
ORD0008600,U01790,R0125,2024-06-12 14:35:00,lunch,False,delivered,UPI
ORD0008601,U01440,R0358,2024-05-14 16:14:00,snack,False,delivered,COD
ORD0008602,U00150,R0107,2024-02-06 12:13:00,lunch,False,delivered,COD
ORD0008603,U00294,R0133,2024-10-03 19:40:00,dinner,False,delivered,UPI
ORD0008604,U00896,R0177,2024-02-23 12:04:00,lunch,False,delivered,UPI
ORD0008605,U01228,R0338,2024-09-21 11:22:00,lunch,True,delivered,UPI
ORD0008606,U01283,R0258,2024-01-28 21:59:00,dinner,True,delivered,UPI
ORD0008607,U01744,R0195,2024-01-05 16:48:00,snack,False,delivered,card
ORD0008608,U00779,R0314,2024-06-08 13:11:00,lunch,True,delivered,UPI
ORD0008609,U00428,R0065,2024-03-17 12:06:00,lunch,True,delivered,card
ORD0008610,U01989,R0246,2024-06-02 08:33:00,breakfast,True,delivered,card
ORD0008611,U01547,R0494,2024-12-17 18:04:00,snack,False,delivered,UPI
ORD0008612,U01097,R0366,2024-11-19 20:24:00,dinner,False,delivered,UPI
ORD0008613,U00529,R0053,2024-07-10 21:00:00,dinner,False,delivered,COD
ORD0008614,U01006,R0338,2024-12-19 12:20:00,lunch,False,delivered,card
ORD0008615,U01135,R0104,2024-06-09 11:29:00,lunch,True,delivered,UPI
ORD0008616,U01642,R0350,2024-01-15 12:19:00,lunch,False,delivered,UPI
ORD0008617,U01018,R0212,2024-05-13 15:58:00,lunch,False,delivered,UPI
ORD0008618,U00702,R0292,2024-06-12 12:25:00,lunch,False,delivered,UPI
ORD0008619,U00147,R0452,2024-09-07 22:00:00,dinner,True,delivered,card
ORD0008620,U00699,R0459,2024-12-03 16:16:00,snack,False,delivered,UPI
ORD0008621,U00431,R0471,2024-01-25 12:59:00,lunch,False,delivered,card
ORD0008622,U01073,R0072,2024-12-26 15:01:00,lunch,False,delivered,UPI
ORD0008623,U00085,R0049,2024-10-19 16:14:00,snack,True,delivered,card
ORD0008624,U00202,R0399,2024-02-02 21:05:00,dinner,False,delivered,card
ORD0008625,U00563,R0342,2024-01-03 00:50:00,late_night,False,delivered,UPI
ORD0008626,U01784,R0016,2024-06-09 11:33:00,lunch,True,delivered,UPI
ORD0008627,U01669,R0199,2024-05-27 18:07:00,snack,False,delivered,card
ORD0008628,U01647,R0181,2024-05-06 22:35:00,dinner,False,delivered,card
ORD0008629,U00336,R0359,2024-10-19 18:56:00,snack,True,delivered,card
ORD0008630,U00877,R0202,2024-06-03 21:30:00,dinner,False,delivered,UPI
ORD0008631,U00600,R0095,2024-05-29 10:18:00,breakfast,False,delivered,UPI
ORD0008632,U00883,R0228,2024-09-01 12:36:00,lunch,True,delivered,UPI
ORD0008633,U01774,R0407,2024-12-19 07:26:00,breakfast,False,delivered,UPI
ORD0008634,U01796,R0113,2024-02-02 14:21:00,lunch,False,delivered,UPI
ORD0008635,U01785,R0455,2024-10-30 21:59:00,dinner,False,delivered,card
ORD0008636,U00756,R0033,2024-04-23 21:07:00,dinner,False,delivered,UPI
ORD0008637,U01650,R0074,2024-05-27 14:09:00,lunch,False,delivered,UPI
ORD0008638,U01000,R0094,2024-10-13 20:52:00,dinner,True,delivered,COD
ORD0008639,U00573,R0162,2024-10-05 21:09:00,dinner,True,delivered,UPI
ORD0008640,U01932,R0177,2024-02-27 21:36:00,dinner,False,delivered,UPI
ORD0008641,U00452,R0493,2024-12-24 21:05:00,dinner,False,delivered,COD
ORD0008642,U01655,R0466,2024-04-02 12:08:00,lunch,False,cancelled,UPI
ORD0008643,U00510,R0251,2024-03-21 06:30:00,breakfast,False,delivered,card
ORD0008644,U01946,R0428,2024-06-24 14:13:00,lunch,False,delivered,card
ORD0008645,U00749,R0345,2024-01-13 19:57:00,dinner,True,cancelled,UPI
ORD0008646,U00804,R0161,2024-10-30 13:15:00,lunch,False,delivered,card
ORD0008647,U01906,R0385,2024-07-31 14:07:00,lunch,False,delivered,UPI
ORD0008648,U00791,R0315,2024-10-16 20:11:00,dinner,False,delivered,card
ORD0008649,U00962,R0211,2024-11-07 17:12:00,snack,False,delivered,UPI
ORD0008650,U00533,R0271,2024-08-03 21:39:00,dinner,True,delivered,UPI
ORD0008651,U00904,R0262,2024-02-26 19:41:00,dinner,False,delivered,wallet
ORD0008652,U00602,R0302,2024-12-18 12:54:00,lunch,False,delivered,UPI
ORD0008653,U00873,R0082,2024-12-08 22:02:00,dinner,True,delivered,UPI
ORD0008654,U00338,R0143,2024-02-17 13:02:00,lunch,True,delivered,UPI
ORD0008655,U01668,R0411,2024-06-01 19:59:00,dinner,True,delivered,UPI
ORD0008656,U01184,R0148,2024-11-25 12:42:00,lunch,False,delivered,UPI
ORD0008657,U01451,R0189,2024-11-03 07:09:00,breakfast,True,delivered,card
ORD0008658,U01701,R0062,2024-07-11 11:07:00,lunch,False,cancelled,card
ORD0008659,U00045,R0158,2024-07-02 18:09:00,snack,False,delivered,UPI
ORD0008660,U00834,R0321,2024-01-23 12:30:00,lunch,False,delivered,wallet
ORD0008661,U00283,R0162,2024-07-24 09:14:00,breakfast,False,delivered,COD
ORD0008662,U00012,R0491,2024-03-04 14:23:00,lunch,False,cancelled,UPI
ORD0008663,U00847,R0297,2024-02-22 15:03:00,lunch,False,delivered,UPI
ORD0008664,U00266,R0497,2024-03-28 13:20:00,lunch,False,delivered,COD
ORD0008665,U01163,R0215,2024-03-14 21:10:00,dinner,False,delivered,UPI
ORD0008666,U00670,R0197,2024-07-09 08:52:00,breakfast,False,delivered,UPI
ORD0008667,U01094,R0476,2024-12-13 09:46:00,breakfast,False,delivered,wallet
ORD0008668,U00684,R0440,2024-10-23 08:13:00,breakfast,False,delivered,card
ORD0008669,U00225,R0074,2024-04-23 18:29:00,snack,False,delivered,UPI
ORD0008670,U01677,R0345,2024-10-27 20:03:00,dinner,True,delivered,UPI
ORD0008671,U00112,R0444,2024-03-13 22:03:00,dinner,False,delivered,UPI
ORD0008672,U00864,R0393,2024-02-12 17:32:00,snack,False,cancelled,UPI
ORD0008673,U00259,R0385,2024-05-30 16:46:00,snack,False,cancelled,card
ORD0008674,U00917,R0449,2024-07-30 21:00:00,dinner,False,delivered,card
ORD0008675,U00856,R0365,2024-06-02 21:50:00,dinner,True,delivered,card
ORD0008676,U01009,R0092,2024-07-27 13:15:00,lunch,True,delivered,UPI
ORD0008677,U01224,R0484,2024-12-27 21:13:00,dinner,False,delivered,COD
ORD0008678,U00474,R0379,2024-06-24 21:01:00,dinner,False,delivered,COD
ORD0008679,U00655,R0360,2024-11-15 14:13:00,lunch,False,delivered,card
ORD0008680,U00045,R0315,2024-04-08 18:29:00,snack,False,delivered,card
ORD0008681,U00903,R0300,2024-08-12 14:34:00,lunch,False,delivered,UPI
ORD0008682,U01593,R0111,2024-10-14 22:12:00,dinner,False,delivered,UPI
ORD0008683,U00528,R0351,2024-02-26 12:22:00,lunch,False,delivered,COD
ORD0008684,U01797,R0138,2024-07-07 12:41:00,lunch,True,delivered,card
ORD0008685,U01775,R0071,2024-02-08 13:19:00,lunch,False,cancelled,UPI
ORD0008686,U00150,R0068,2024-07-19 22:10:00,dinner,False,delivered,card
ORD0008687,U01179,R0057,2024-04-29 15:58:00,lunch,False,cancelled,card
ORD0008688,U00617,R0224,2024-02-18 09:14:00,breakfast,True,delivered,UPI
ORD0008689,U01780,R0401,2024-12-15 10:11:00,breakfast,True,delivered,card
ORD0008690,U01346,R0191,2024-06-20 12:57:00,lunch,False,delivered,UPI
ORD0008691,U01846,R0003,2024-08-30 19:02:00,dinner,False,delivered,COD
ORD0008692,U00382,R0076,2024-08-10 12:23:00,lunch,True,delivered,card
ORD0008693,U01613,R0101,2024-11-07 12:07:00,lunch,False,delivered,UPI
ORD0008694,U00600,R0458,2024-06-05 20:26:00,dinner,False,delivered,UPI
ORD0008695,U01011,R0237,2024-08-26 12:54:00,lunch,False,delivered,wallet
ORD0008696,U01127,R0439,2024-11-19 21:01:00,dinner,False,delivered,UPI
ORD0008697,U01413,R0479,2024-10-12 22:08:00,dinner,True,delivered,UPI
ORD0008698,U01751,R0359,2024-11-08 14:32:00,lunch,False,delivered,card
ORD0008699,U01369,R0374,2024-01-19 22:41:00,dinner,False,delivered,UPI
ORD0008700,U01432,R0004,2024-12-12 23:39:00,late_night,False,delivered,UPI
ORD0008701,U00588,R0467,2024-12-01 13:01:00,lunch,True,delivered,UPI
ORD0008702,U00707,R0498,2024-01-06 21:57:00,dinner,True,cancelled,UPI
ORD0008703,U01010,R0371,2024-10-24 17:11:00,snack,False,delivered,COD
ORD0008704,U01162,R0238,2024-04-06 11:15:00,lunch,True,delivered,UPI
ORD0008705,U01758,R0450,2024-05-08 11:55:00,lunch,False,delivered,COD
ORD0008706,U00281,R0192,2024-09-30 14:54:00,lunch,False,delivered,wallet
ORD0008707,U00239,R0443,2024-09-01 21:56:00,dinner,True,delivered,UPI
ORD0008708,U01065,R0150,2024-03-15 20:33:00,dinner,False,delivered,UPI
ORD0008709,U01430,R0336,2024-06-15 19:38:00,dinner,True,cancelled,wallet
ORD0008710,U00107,R0235,2024-02-23 09:34:00,breakfast,False,delivered,card
ORD0008711,U00050,R0105,2024-06-19 13:06:00,lunch,False,delivered,UPI
ORD0008712,U00472,R0333,2024-05-28 20:46:00,dinner,False,delivered,UPI
ORD0008713,U01252,R0272,2024-12-18 20:43:00,dinner,False,delivered,UPI
ORD0008714,U00275,R0048,2024-07-17 13:44:00,lunch,False,delivered,UPI
ORD0008715,U00600,R0232,2024-05-17 20:52:00,dinner,False,delivered,card
ORD0008716,U01138,R0349,2024-12-19 13:22:00,lunch,False,delivered,UPI
ORD0008717,U01723,R0485,2024-05-15 22:32:00,dinner,False,delivered,card
ORD0008718,U01933,R0486,2024-04-21 13:58:00,lunch,True,delivered,COD
ORD0008719,U00295,R0397,2024-05-11 19:26:00,dinner,True,cancelled,UPI
ORD0008720,U00498,R0099,2024-10-08 12:59:00,lunch,False,failed,card
ORD0008721,U00911,R0331,2024-07-26 23:29:00,late_night,False,delivered,card
ORD0008722,U01498,R0451,2024-05-30 21:19:00,dinner,False,delivered,UPI
ORD0008723,U00320,R0356,2024-05-20 14:28:00,lunch,False,delivered,card
ORD0008724,U00115,R0475,2024-09-11 23:25:00,late_night,False,delivered,card
ORD0008725,U01163,R0358,2024-03-18 17:01:00,snack,False,failed,COD
ORD0008726,U01441,R0139,2024-04-07 20:59:00,dinner,True,delivered,UPI
ORD0008727,U00649,R0033,2024-09-11 09:16:00,breakfast,False,delivered,UPI
ORD0008728,U01470,R0473,2024-11-01 12:19:00,lunch,False,delivered,COD
ORD0008729,U00809,R0250,2024-03-29 12:31:00,lunch,False,delivered,UPI
ORD0008730,U00820,R0393,2024-08-19 12:55:00,lunch,False,delivered,card
ORD0008731,U01495,R0228,2024-08-01 12:38:00,lunch,False,delivered,UPI
ORD0008732,U00025,R0203,2024-07-02 12:56:00,lunch,False,delivered,UPI
ORD0008733,U00404,R0209,2024-01-28 18:00:00,snack,True,delivered,UPI
ORD0008734,U01291,R0113,2024-04-24 14:37:00,lunch,False,delivered,card
ORD0008735,U01375,R0072,2024-09-06 13:05:00,lunch,False,cancelled,UPI
ORD0008736,U01739,R0442,2024-01-16 13:08:00,lunch,False,delivered,UPI
ORD0008737,U01606,R0414,2024-07-13 21:35:00,dinner,True,delivered,UPI
ORD0008738,U01066,R0219,2024-01-24 20:28:00,dinner,False,delivered,card
ORD0008739,U00411,R0003,2024-10-31 13:25:00,lunch,False,delivered,COD
ORD0008740,U00232,R0035,2024-08-27 20:53:00,dinner,False,delivered,card
ORD0008741,U00284,R0453,2024-06-02 20:19:00,dinner,True,delivered,card
ORD0008742,U01626,R0423,2024-06-09 13:22:00,lunch,True,delivered,UPI
ORD0008743,U00311,R0014,2024-09-09 18:59:00,snack,False,delivered,card
ORD0008744,U01683,R0486,2024-05-09 23:16:00,late_night,False,delivered,wallet
ORD0008745,U01723,R0026,2024-05-25 21:22:00,dinner,True,delivered,UPI
ORD0008746,U01826,R0455,2024-12-21 09:42:00,breakfast,True,delivered,COD
ORD0008747,U01475,R0347,2024-04-17 07:55:00,breakfast,False,delivered,COD
ORD0008748,U01061,R0150,2024-12-12 13:09:00,lunch,False,delivered,UPI
ORD0008749,U01031,R0471,2024-01-06 09:42:00,breakfast,True,delivered,UPI
ORD0008750,U00550,R0065,2024-10-28 16:43:00,snack,False,delivered,UPI
ORD0008751,U00795,R0419,2024-08-08 21:11:00,dinner,False,delivered,UPI
ORD0008752,U00519,R0396,2024-11-13 22:48:00,dinner,False,delivered,card
ORD0008753,U01976,R0446,2024-11-29 13:53:00,lunch,False,delivered,COD
ORD0008754,U01113,R0105,2024-06-18 20:58:00,dinner,False,delivered,UPI
ORD0008755,U00420,R0386,2024-06-11 20:37:00,dinner,False,delivered,card
ORD0008756,U00436,R0217,2024-10-16 20:11:00,dinner,False,delivered,card
ORD0008757,U01739,R0232,2024-12-27 19:16:00,dinner,False,delivered,UPI
ORD0008758,U01384,R0296,2024-09-18 09:11:00,breakfast,False,delivered,UPI
ORD0008759,U00781,R0012,2024-09-10 09:23:00,breakfast,False,delivered,card
ORD0008760,U01940,R0405,2024-10-10 14:23:00,lunch,False,delivered,UPI
ORD0008761,U01044,R0086,2024-02-12 13:23:00,lunch,False,delivered,UPI
ORD0008762,U01923,R0354,2024-05-15 12:50:00,lunch,False,delivered,UPI
ORD0008763,U01107,R0310,2024-12-11 10:31:00,breakfast,False,delivered,UPI
ORD0008764,U00831,R0256,2024-08-22 12:40:00,lunch,False,delivered,UPI
ORD0008765,U01483,R0379,2024-03-29 12:18:00,lunch,False,delivered,wallet
ORD0008766,U01307,R0044,2024-12-15 22:30:00,dinner,True,delivered,wallet
ORD0008767,U01429,R0106,2024-08-01 13:08:00,lunch,False,delivered,UPI
ORD0008768,U00781,R0005,2024-01-10 22:48:00,dinner,False,delivered,COD
ORD0008769,U01745,R0172,2024-07-02 11:50:00,lunch,False,delivered,UPI
ORD0008770,U01311,R0347,2024-09-17 14:50:00,lunch,False,delivered,UPI
ORD0008771,U00519,R0311,2024-04-19 19:10:00,dinner,False,delivered,UPI
ORD0008772,U01879,R0147,2024-05-22 14:14:00,lunch,False,delivered,card
ORD0008773,U01825,R0223,2024-09-21 13:51:00,lunch,True,delivered,wallet
ORD0008774,U01796,R0469,2024-10-30 21:56:00,dinner,False,delivered,UPI
ORD0008775,U01228,R0069,2024-08-05 02:45:00,late_night,False,cancelled,COD
ORD0008776,U00050,R0288,2024-12-22 15:42:00,lunch,True,delivered,UPI
ORD0008777,U00759,R0470,2024-11-01 19:26:00,dinner,False,delivered,UPI
ORD0008778,U00859,R0144,2024-03-27 12:40:00,lunch,False,delivered,COD
