order_id,item_id,quantity,price,category,item_name,line_total
ORD0006543,I005043,2,272.0,main_course,Mutton Biryani,544.0
ORD0006543,I005038,1,260.0,beverage,Sweet Lassi,260.0
ORD0006543,I005040,1,585.0,main_course,Egg Curry,585.0
ORD0006543,I005033,1,507.0,beverage,Mango Shake,507.0
ORD0006544,I005986,1,184.0,dessert,Rasgulla,184.0
ORD0006544,I005984,1,132.0,beverage,Coca-Cola,132.0
ORD0006546,I004183,1,198.0,main_course,Veg Biryani,198.0
ORD0006546,I004178,1,175.0,beverage,Buttermilk,175.0
ORD0006548,I004226,1,176.0,main_course,Mutton Biryani,176.0
ORD0006548,I004232,1,67.0,beverage,Mineral Water,67.0
ORD0006548,I004229,1,209.0,dessert,Kheer,209.0
ORD0006548,I004227,1,170.0,starter,Veg Seekh Kebab,170.0
ORD0006549,I003690,2,137.0,snack,Chicken Sandwich,274.0
ORD0006549,I003683,1,68.0,beverage,Buttermilk,68.0
ORD0006549,I003691,1,96.0,beverage,Mango Shake,96.0
ORD0006549,I003684,1,136.0,side_dish,Steamed Rice,136.0
ORD0006550,I001379,1,106.0,main_course,Chole Bhature,106.0
ORD0006550,I001375,1,239.0,beverage,Coca-Cola,239.0
ORD0006551,I003292,1,177.0,dessert,Brownie,177.0
ORD0006551,I003282,1,89.0,side_dish,Salan,89.0
ORD0006551,I003287,1,254.0,beverage,Fresh Lime Soda,254.0
ORD0006552,I001352,1,236.0,side_dish,Laccha Paratha,236.0
ORD0006552,I001349,1,268.0,snack,Corn on the Cob,268.0
ORD0006552,I001350,1,118.0,main_course,Fish Curry,118.0
ORD0006553,I005279,1,87.0,snack,Veg Wrap,87.0
ORD0006553,I005283,3,41.0,side_dish,Garlic Naan,123.0
ORD0006553,I005289,1,116.0,snack,Popcorn Chicken,116.0
ORD0006554,I005834,2,408.0,snack,Veg Sandwich,816.0
ORD0006555,I006108,1,78.0,main_course,Rajma Chawal,78.0
ORD0006555,I006113,1,63.0,starter,Pav Bhaji,63.0
ORD0006555,I006107,1,54.0,snack,Mini Burgers,54.0
ORD0006555,I006117,1,82.0,side_dish,Jeera Rice,82.0
ORD0006555,I006110,1,30.0,main_course,Chicken Biryani,30.0
ORD0006556,I001942,3,527.0,starter,Aloo Tikki,1581.0
ORD0006556,I001943,1,497.0,side_dish,Butter Naan,497.0
ORD0006556,I001939,1,909.0,side_dish,Butter Naan,909.0
ORD0006557,I003192,1,105.0,dessert,Ice Cream (Vanilla),105.0
ORD0006557,I003189,2,435.0,side_dish,Raita,870.0
ORD0006557,I003185,1,247.0,side_dish,Garlic Bread,247.0
ORD0006558,I003954,1,553.0,main_course,Chole Bhature,553.0
ORD0006558,I003945,1,328.0,main_course,Egg Curry,328.0
ORD0006558,I003938,1,643.0,main_course,Hakka Noodles,643.0
ORD0006559,I000003,1,531.0,starter,Pav Bhaji,531.0
ORD0006559,I000010,1,548.0,beverage,Mineral Water,548.0
ORD0006560,I001922,1,710.0,beverage,Rose Sharbat,710.0
ORD0006560,I001919,1,1146.0,starter,Paneer Tikka,1146.0
ORD0006561,I003075,2,232.0,snack,Veg Sandwich,464.0
ORD0006561,I003065,2,198.0,starter,Veg Spring Rolls,396.0
ORD0006563,I006865,1,253.0,main_course,Dal Makhani,253.0
ORD0006563,I006859,1,143.0,beverage,Masala Chai,143.0
ORD0006563,I006860,1,290.0,beverage,Buttermilk,290.0
ORD0006563,I006863,1,257.0,beverage,Rose Sharbat,257.0
ORD0006565,I000932,2,131.0,dessert,Brownie,262.0
ORD0006565,I000925,1,192.0,dessert,Rasgulla,192.0
ORD0006565,I000930,1,163.0,main_course,Egg Curry,163.0
ORD0006565,I000931,2,248.0,snack,Garlic Bread (plain),496.0
ORD0006565,I000922,2,139.0,side_dish,Raita,278.0
ORD0006567,I000493,2,636.0,beverage,Buttermilk,1272.0
ORD0006567,I000503,2,496.0,starter,Veg Seekh Kebab,992.0
ORD0006568,I006924,3,115.0,snack,Popcorn Chicken,345.0
ORD0006569,I000037,2,197.0,starter,Chicken Wings,394.0
ORD0006569,I000043,1,131.0,side_dish,Jeera Rice,131.0
ORD0006569,I000035,3,100.0,main_course,Mutton Biryani,300.0
ORD0006570,I006007,1,234.0,starter,Pav Bhaji,234.0
ORD0006570,I006008,1,215.0,dessert,Gulab Jamun,215.0
ORD0006570,I006009,2,71.0,beverage,Cold Coffee,142.0
ORD0006571,I002936,1,197.0,dessert,Brownie,197.0
ORD0006571,I002951,1,335.0,beverage,Watermelon Juice,335.0
ORD0006573,I005451,1,112.0,main_course,Margherita Pizza,112.0
ORD0006574,I000548,1,79.0,snack,Masala Fries,79.0
ORD0006574,I000543,1,106.0,starter,Crispy Corn,106.0
ORD0006575,I003373,1,58.0,side_dish,Laccha Paratha,58.0
ORD0006575,I003365,1,96.0,dessert,Halwa,96.0
ORD0006577,I004994,1,86.0,starter,Veg Spring Rolls,86.0
ORD0006577,I004993,1,41.0,dessert,Fruit Custard,41.0
ORD0006578,I006112,1,30.0,side_dish,Laccha Paratha,30.0
ORD0006578,I006117,1,82.0,side_dish,Jeera Rice,82.0
ORD0006579,I006994,2,182.0,starter,Onion Rings,364.0
ORD0006579,I006988,1,169.0,beverage,Buttermilk,169.0
ORD0006580,I000670,1,676.0,side_dish,Coleslaw,676.0
ORD0006580,I000657,1,447.0,dessert,Ice Cream (Vanilla),447.0
ORD0006580,I000673,1,1094.0,side_dish,Garlic Bread,1094.0
ORD0006581,I005040,3,585.0,main_course,Egg Curry,1755.0
ORD0006581,I005034,2,643.0,beverage,Sprite,1286.0
ORD0006581,I005043,1,272.0,main_course,Mutton Biryani,272.0
ORD0006582,I006890,1,840.0,snack,Veg Wrap,840.0
ORD0006582,I006891,1,986.0,snack,Corn on the Cob,986.0
ORD0006582,I006883,1,292.0,main_course,Chicken Biryani,292.0
ORD0006582,I006884,1,285.0,side_dish,Pita Bread,285.0
ORD0006582,I006885,3,894.0,snack,Garlic Bread (plain),2682.0
ORD0006583,I001188,1,142.0,snack,French Fries,142.0
ORD0006583,I001183,1,230.0,side_dish,Steamed Rice,230.0
ORD0006584,I003861,1,750.0,starter,Fish Tikka,750.0
ORD0006584,I003864,1,519.0,starter,Samosa (2 pcs),519.0
ORD0006584,I003856,1,777.0,main_course,Fried Rice,777.0
ORD0006585,I002477,2,56.0,beverage,Sweet Lassi,112.0
ORD0006585,I002480,2,73.0,starter,Aloo Tikki,146.0
ORD0006586,I001907,1,158.0,snack,Nachos,158.0
ORD0006586,I001908,1,74.0,main_course,Mutton Biryani,74.0
ORD0006586,I001914,1,61.0,side_dish,Salan,61.0
ORD0006586,I001905,2,72.0,side_dish,Salan,144.0
ORD0006586,I001913,2,117.0,snack,Masala Fries,234.0
ORD0006587,I002733,1,56.0,main_course,Dal Makhani,56.0
ORD0006587,I002741,1,108.0,main_course,Hakka Noodles,108.0
ORD0006587,I002735,2,194.0,starter,Onion Rings,388.0
ORD0006588,I006962,1,84.0,main_course,Chicken Pizza,84.0
ORD0006588,I006960,1,51.0,starter,Aloo Tikki,51.0
ORD0006588,I006954,1,77.0,side_dish,Garlic Naan,77.0
ORD0006588,I006963,1,98.0,main_course,Veg Biryani,98.0
ORD0006589,I000282,2,920.0,main_course,Butter Chicken,1840.0
ORD0006589,I000272,1,1066.0,starter,Samosa (2 pcs),1066.0
ORD0006590,I005853,1,68.0,side_dish,Salan,68.0
ORD0006590,I005854,2,131.0,dessert,Chocolate Mousse,262.0
ORD0006590,I005855,1,130.0,dessert,Rasgulla,130.0
ORD0006591,I004007,1,66.0,main_course,Chole Bhature,66.0
ORD0006591,I004002,1,181.0,beverage,Coca-Cola,181.0
ORD0006591,I004006,1,218.0,dessert,Fruit Custard,218.0
ORD0006591,I004000,1,171.0,dessert,Halwa,171.0
ORD0006592,I002538,1,246.0,dessert,Kulfi,246.0
ORD0006592,I002539,1,556.0,starter,Chicken Wings,556.0
ORD0006592,I002536,1,137.0,dessert,Chocolate Mousse,137.0
ORD0006593,I000001,1,252.0,starter,Chicken Nuggets,252.0
ORD0006593,I000002,2,365.0,side_dish,Butter Naan,730.0
ORD0006593,I000012,1,158.0,snack,Bhel Puri,158.0
ORD0006595,I005357,1,41.0,starter,Paneer Tikka,41.0
ORD0006595,I005352,1,39.0,side_dish,Jeera Rice,39.0
ORD0006595,I005354,1,31.0,beverage,Buttermilk,31.0
ORD0006596,I005272,1,361.0,beverage,Watermelon Juice,361.0
ORD0006596,I005263,1,356.0,starter,Chicken Tikka,356.0
ORD0006597,I005811,1,50.0,main_course,Margherita Pizza,50.0
ORD0006597,I005814,1,135.0,starter,Aloo Tikki,135.0
ORD0006598,I002289,1,627.0,starter,Samosa (2 pcs),627.0
ORD0006598,I002294,1,781.0,dessert,Kheer,781.0
ORD0006599,I005992,1,89.0,beverage,Coca-Cola,89.0
ORD0006599,I005996,1,111.0,snack,Popcorn Chicken,111.0
ORD0006599,I005991,1,230.0,dessert,Rasgulla,230.0
ORD0006599,I005999,1,346.0,starter,Samosa (2 pcs),346.0
ORD0006600,I001849,1,1023.0,dessert,Kulfi,1023.0
ORD0006600,I001854,1,339.0,main_course,Veg Biryani,339.0
ORD0006600,I001840,3,909.0,snack,French Fries,2727.0
ORD0006601,I005196,1,70.0,main_course,Butter Chicken,70.0
ORD0006601,I005194,1,94.0,snack,Chicken Sandwich,94.0
ORD0006602,I004455,1,500.0,main_course,Hakka Noodles,500.0
ORD0006602,I004449,1,407.0,main_course,Butter Chicken,407.0
ORD0006602,I004453,1,459.0,dessert,Cheesecake Slice,459.0
ORD0006603,I004830,1,230.0,side_dish,Butter Naan,230.0
ORD0006603,I004832,2,271.0,dessert,Rasgulla,542.0
ORD0006603,I004836,3,100.0,side_dish,Laccha Paratha,300.0
ORD0006604,I001764,3,357.0,starter,Veg Seekh Kebab,1071.0
ORD0006604,I001760,1,707.0,side_dish,Garlic Naan,707.0
ORD0006605,I004825,1,407.0,side_dish,Green Salad,407.0
ORD0006605,I004822,1,266.0,beverage,Mango Shake,266.0
ORD0006605,I004823,1,144.0,starter,Paneer Tikka,144.0
ORD0006606,I006599,1,100.0,beverage,Mineral Water,100.0
ORD0006606,I006600,1,200.0,main_course,Chicken Pizza,200.0
ORD0006607,I000359,1,195.0,main_course,Butter Chicken,195.0
ORD0006608,I003507,1,182.0,beverage,Mango Shake,182.0
ORD0006609,I003389,1,40.0,starter,Pav Bhaji,40.0
ORD0006609,I003387,1,116.0,dessert,Kheer,116.0
ORD0006609,I003384,2,62.0,starter,Fish Tikka,124.0
ORD0006609,I003378,1,130.0,snack,Veg Sandwich,130.0
ORD0006610,I000380,1,129.0,main_course,Egg Curry,129.0
ORD0006610,I000372,1,74.0,side_dish,Laccha Paratha,74.0
ORD0006610,I000377,1,179.0,snack,Masala Fries,179.0
ORD0006610,I000379,1,153.0,beverage,Rose Sharbat,153.0
ORD0006611,I000074,2,75.0,dessert,Kheer,150.0
ORD0006611,I000079,2,92.0,dessert,Kheer,184.0
ORD0006611,I000083,1,183.0,starter,Samosa (2 pcs),183.0
ORD0006611,I000078,1,158.0,dessert,Chocolate Mousse,158.0
ORD0006612,I001723,1,88.0,dessert,Cheesecake Slice,88.0
ORD0006612,I001736,1,143.0,side_dish,Raita,143.0
ORD0006613,I005962,2,73.0,snack,Masala Fries,146.0
ORD0006613,I005967,1,84.0,side_dish,Papad,84.0
ORD0006614,I000096,1,67.0,side_dish,Papad,67.0
ORD0006614,I000101,1,51.0,side_dish,Garlic Naan,51.0
ORD0006614,I000086,2,51.0,starter,Chicken Tikka,102.0
ORD0006615,I002217,1,178.0,dessert,Rasgulla,178.0
ORD0006615,I002223,1,68.0,snack,Chicken Sandwich,68.0
ORD0006616,I006420,1,90.0,dessert,Gulab Jamun,90.0
ORD0006617,I000850,3,131.0,dessert,Chocolate Mousse,393.0
ORD0006617,I000863,2,233.0,main_course,Dal Makhani,466.0
ORD0006618,I001959,2,175.0,main_course,Fish Curry,350.0
ORD0006618,I001963,1,134.0,starter,Samosa (2 pcs),134.0
ORD0006618,I001957,1,202.0,main_course,Butter Chicken,202.0
ORD0006618,I001949,2,304.0,main_course,Butter Chicken,608.0
ORD0006619,I005487,1,415.0,snack,Bhel Puri,415.0
ORD0006620,I004325,1,49.0,side_dish,Pita Bread,49.0
ORD0006620,I004324,1,74.0,side_dish,Coleslaw,74.0
ORD0006621,I005667,1,163.0,side_dish,Laccha Paratha,163.0
ORD0006621,I005666,1,103.0,side_dish,Coleslaw,103.0
ORD0006621,I005671,2,164.0,starter,Paneer Tikka,328.0
ORD0006622,I003919,1,1055.0,main_course,Dal Makhani,1055.0
ORD0006622,I003918,1,1155.0,main_course,Fish Curry,1155.0
ORD0006622,I003914,2,1142.0,main_course,Chole Bhature,2284.0
ORD0006623,I001266,1,81.0,dessert,Rasgulla,81.0
ORD0006623,I001259,2,114.0,main_course,Masala Dosa,228.0
ORD0006624,I005795,1,166.0,dessert,Ice Cream (Vanilla),166.0
ORD0006625,I000188,1,105.0,snack,French Fries,105.0
ORD0006625,I000181,2,101.0,dessert,Cheesecake Slice,202.0
ORD0006625,I000182,2,109.0,dessert,Chocolate Mousse,218.0
ORD0006625,I000177,2,134.0,main_course,Fish Curry,268.0
ORD0006626,I001489,1,270.0,snack,Sev Puri,270.0
ORD0006627,I002719,1,50.0,side_dish,Laccha Paratha,50.0
ORD0006627,I002717,1,49.0,main_course,Butter Chicken,49.0
ORD0006627,I002729,1,48.0,main_course,Butter Chicken,48.0
ORD0006627,I002722,1,121.0,side_dish,Raita,121.0
ORD0006628,I005532,1,1266.0,main_course,Fish Curry,1266.0
ORD0006628,I005535,1,1331.0,starter,Chicken Wings,1331.0
ORD0006628,I005533,2,391.0,side_dish,Salan,782.0
ORD0006629,I005524,1,180.0,starter,Chicken Tikka,180.0
ORD0006629,I005520,1,479.0,dessert,Gulab Jamun,479.0
ORD0006630,I005343,1,213.0,starter,Aloo Tikki,213.0
ORD0006631,I000297,1,340.0,main_course,Butter Chicken,340.0
ORD0006631,I000304,1,598.0,starter,Veg Seekh Kebab,598.0
ORD0006631,I000299,1,235.0,starter,Chicken Nuggets,235.0
ORD0006631,I000300,2,388.0,starter,Veg Seekh Kebab,776.0
ORD0006632,I003675,2,247.0,side_dish,Garlic Bread,494.0
ORD0006632,I003668,3,140.0,beverage,Rose Sharbat,420.0
ORD0006633,I006567,2,268.0,main_course,Chicken Pizza,536.0
ORD0006633,I006562,3,291.0,beverage,Coca-Cola,873.0
ORD0006633,I006569,1,146.0,side_dish,Garlic Bread,146.0
ORD0006634,I003912,1,148.0,side_dish,Pita Bread,148.0
ORD0006634,I003910,1,284.0,snack,Mini Burgers,284.0
ORD0006634,I003905,1,474.0,dessert,Rasgulla,474.0
ORD0006635,I002842,1,182.0,beverage,Masala Chai,182.0
ORD0006635,I002839,2,192.0,beverage,Mango Shake,384.0
ORD0006635,I002846,1,167.0,beverage,Sprite,167.0
ORD0006635,I002843,1,141.0,starter,Chicken Tikka,141.0
ORD0006635,I002836,1,157.0,side_dish,Raita,157.0
ORD0006636,I006796,2,427.0,main_course,Veg Biryani,854.0
ORD0006636,I006807,1,468.0,side_dish,Pita Bread,468.0
ORD0006636,I006804,1,194.0,side_dish,Coleslaw,194.0
ORD0006637,I004521,1,190.0,starter,Chicken Wings,190.0
ORD0006637,I004510,1,72.0,dessert,Rasgulla,72.0
ORD0006637,I004518,1,63.0,snack,Chicken Sandwich,63.0
ORD0006638,I005034,1,643.0,beverage,Sprite,643.0
ORD0006638,I005036,2,520.0,beverage,Sprite,1040.0
ORD0006639,I000148,1,208.0,snack,Veg Sandwich,208.0
ORD0006639,I000150,1,228.0,main_course,Chole Bhature,228.0
ORD0006640,I003152,1,321.0,dessert,Kulfi,321.0
ORD0006641,I003875,2,141.0,snack,Veg Wrap,282.0
ORD0006641,I003878,1,178.0,beverage,Cold Coffee,178.0
ORD0006642,I001087,2,514.0,dessert,Fruit Custard,1028.0
ORD0006643,I002295,1,285.0,beverage,Rose Sharbat,285.0
ORD0006643,I002293,1,824.0,starter,Pav Bhaji,824.0
ORD0006643,I002288,2,314.0,dessert,Gajar Ka Halwa,628.0
ORD0006643,I002289,1,627.0,starter,Samosa (2 pcs),627.0
ORD0006646,I006954,1,77.0,side_dish,Garlic Naan,77.0
ORD0006647,I002722,1,121.0,side_dish,Raita,121.0
ORD0006648,I005029,1,270.0,main_course,Egg Curry,270.0
ORD0006648,I005025,1,354.0,beverage,Cold Coffee,354.0
ORD0006648,I005018,3,180.0,beverage,Cold Coffee,540.0
ORD0006649,I005149,1,249.0,side_dish,Laccha Paratha,249.0
ORD0006649,I005145,2,179.0,snack,Sev Puri,358.0
ORD0006649,I005147,1,127.0,dessert,Halwa,127.0
ORD0006651,I001448,1,61.0,beverage,Buttermilk,61.0
ORD0006651,I001452,2,91.0,side_dish,Coleslaw,182.0
ORD0006652,I001664,1,171.0,dessert,Chocolate Mousse,171.0
ORD0006652,I001665,3,122.0,main_course,Fried Rice,366.0
ORD0006653,I005219,2,345.0,beverage,Mango Shake,690.0
ORD0006653,I005218,2,203.0,starter,Fish Tikka,406.0
ORD0006653,I005215,1,119.0,snack,Veg Wrap,119.0
ORD0006654,I000953,1,167.0,main_course,Rajma Chawal,167.0
ORD0006654,I000947,1,414.0,dessert,Chocolate Mousse,414.0
ORD0006655,I000432,1,205.0,starter,Fish Tikka,205.0
ORD0006655,I000423,2,157.0,snack,Veg Sandwich,314.0
ORD0006656,I001349,1,268.0,snack,Corn on the Cob,268.0
ORD0006657,I003334,2,213.0,beverage,Sweet Lassi,426.0
ORD0006657,I003339,1,249.0,snack,Veg Sandwich,249.0
ORD0006659,I000139,1,98.0,main_course,Butter Chicken,98.0
ORD0006659,I000149,1,68.0,starter,Crispy Corn,68.0
ORD0006660,I006509,1,299.0,dessert,Rasgulla,299.0
ORD0006660,I006515,3,458.0,main_course,Margherita Pizza,1374.0
ORD0006660,I006508,2,295.0,snack,Chicken Sandwich,590.0
ORD0006660,I006506,2,520.0,side_dish,Raita,1040.0
ORD0006660,I006507,1,161.0,starter,Veg Spring Rolls,161.0
ORD0006661,I006460,1,308.0,side_dish,Steamed Rice,308.0
ORD0006661,I006463,1,214.0,beverage,Buttermilk,214.0
ORD0006663,I006025,1,138.0,snack,French Fries,138.0
ORD0006663,I006034,1,128.0,main_course,Chicken Biryani,128.0
ORD0006663,I006037,1,105.0,main_course,Veg Biryani,105.0
ORD0006664,I003478,1,185.0,dessert,Fruit Custard,185.0
ORD0006664,I003476,1,146.0,beverage,Watermelon Juice,146.0
ORD0006665,I003605,1,85.0,side_dish,Steamed Rice,85.0
ORD0006665,I003601,1,239.0,snack,Mini Burgers,239.0
ORD0006666,I006913,1,339.0,main_course,Dal Makhani,339.0
ORD0006666,I006920,1,346.0,starter,Pav Bhaji,346.0
ORD0006667,I004005,1,131.0,beverage,Watermelon Juice,131.0
ORD0006667,I004000,1,171.0,dessert,Halwa,171.0
ORD0006667,I004007,1,66.0,main_course,Chole Bhature,66.0
ORD0006667,I004006,1,218.0,dessert,Fruit Custard,218.0
ORD0006669,I004274,1,292.0,side_dish,Steamed Rice,292.0
ORD0006669,I004272,1,108.0,beverage,Rose Sharbat,108.0
ORD0006669,I004270,1,170.0,snack,Veg Sandwich,170.0
ORD0006671,I005193,1,345.0,dessert,Gajar Ka Halwa,345.0
ORD0006671,I005183,1,121.0,beverage,Rose Sharbat,121.0
ORD0006672,I004286,1,70.0,main_course,Butter Chicken,70.0
ORD0006672,I004289,1,178.0,dessert,Chocolate Mousse,178.0
ORD0006672,I004279,1,120.0,snack,Veg Sandwich,120.0
ORD0006673,I004409,1,98.0,starter,Chicken Nuggets,98.0
ORD0006673,I004399,1,93.0,dessert,Kheer,93.0
ORD0006674,I003876,1,92.0,main_course,Hakka Noodles,92.0
ORD0006674,I003875,1,141.0,snack,Veg Wrap,141.0
ORD0006674,I003882,2,164.0,starter,Aloo Tikki,328.0
ORD0006674,I003877,1,186.0,main_course,Fish Curry,186.0
ORD0006675,I005224,1,281.0,snack,Veg Sandwich,281.0
ORD0006676,I005018,1,180.0,beverage,Cold Coffee,180.0
ORD0006677,I006359,1,84.0,side_dish,Green Salad,84.0
ORD0006678,I006213,2,74.0,beverage,Mango Shake,148.0
ORD0006678,I006206,2,115.0,main_course,Paneer Butter Masala,230.0
ORD0006678,I006210,1,116.0,beverage,Mineral Water,116.0
ORD0006678,I006205,1,131.0,starter,Aloo Tikki,131.0
ORD0006678,I006202,1,215.0,starter,Veg Spring Rolls,215.0
ORD0006679,I000590,1,1086.0,snack,Veg Sandwich,1086.0
ORD0006679,I000585,1,1114.0,beverage,Sweet Lassi,1114.0
ORD0006679,I000591,1,598.0,main_course,Butter Chicken,598.0
ORD0006680,I001427,1,62.0,side_dish,Pita Bread,62.0
ORD0006680,I001426,1,75.0,side_dish,Pita Bread,75.0
ORD0006681,I006145,1,155.0,side_dish,Pita Bread,155.0
ORD0006681,I006143,2,75.0,beverage,Coca-Cola,150.0
ORD0006682,I001042,1,589.0,snack,Chicken Sandwich,589.0
ORD0006682,I001051,1,755.0,snack,Chicken Sandwich,755.0
ORD0006682,I001044,1,906.0,main_course,Margherita Pizza,906.0
ORD0006683,I002772,1,53.0,starter,Veg Seekh Kebab,53.0
ORD0006683,I002771,1,119.0,starter,Fish Tikka,119.0
ORD0006683,I002769,2,99.0,snack,Corn on the Cob,198.0
ORD0006684,I000738,2,166.0,beverage,Watermelon Juice,332.0
ORD0006684,I000737,1,62.0,snack,Popcorn Chicken,62.0
ORD0006684,I000739,2,186.0,main_course,Chicken Pizza,372.0
ORD0006685,I002374,2,1146.0,side_dish,Jeera Rice,2292.0
ORD0006686,I001948,1,202.0,side_dish,Salan,202.0
ORD0006687,I002416,1,445.0,beverage,Sprite,445.0
ORD0006687,I002401,1,384.0,snack,Veg Sandwich,384.0
ORD0006687,I002413,1,233.0,side_dish,Steamed Rice,233.0
ORD0006688,I000357,1,171.0,dessert,Ice Cream (Vanilla),171.0
ORD0006689,I001161,1,110.0,main_course,Chicken Pizza,110.0
ORD0006689,I001154,3,100.0,snack,Veg Wrap,300.0
ORD0006689,I001160,1,235.0,main_course,Fried Rice,235.0
ORD0006690,I002840,2,125.0,beverage,Mango Shake,250.0
ORD0006690,I002842,2,182.0,beverage,Masala Chai,364.0
ORD0006690,I002837,1,134.0,starter,Chicken Wings,134.0
ORD0006691,I001327,2,290.0,side_dish,Raita,580.0
ORD0006691,I001320,1,885.0,main_course,Butter Chicken,885.0
ORD0006691,I001329,1,676.0,main_course,Veg Biryani,676.0
ORD0006692,I000881,1,293.0,snack,Veg Sandwich,293.0
ORD0006693,I004247,2,126.0,side_dish,Pita Bread,252.0
ORD0006693,I004258,1,93.0,snack,Veg Sandwich,93.0
ORD0006693,I004253,1,154.0,beverage,Mango Shake,154.0
ORD0006694,I002861,1,62.0,dessert,Gulab Jamun,62.0
ORD0006694,I002857,1,30.0,starter,Fish Tikka,30.0
ORD0006694,I002864,1,102.0,side_dish,Papad,102.0
ORD0006694,I002863,1,93.0,dessert,Ice Cream (Chocolate),93.0
ORD0006695,I002105,1,37.0,side_dish,Salan,37.0
ORD0006695,I002103,3,65.0,snack,Chicken Sandwich,195.0
ORD0006696,I005739,1,155.0,main_course,Chicken Pizza,155.0
ORD0006696,I005745,1,225.0,side_dish,Steamed Rice,225.0
ORD0006696,I005741,3,174.0,dessert,Kheer,522.0
ORD0006697,I004862,1,109.0,main_course,Fried Rice,109.0
ORD0006697,I004855,2,129.0,starter,Chicken Tikka,258.0
ORD0006699,I002235,1,195.0,side_dish,Laccha Paratha,195.0
ORD0006699,I002239,1,61.0,main_course,Pasta Arrabiata,61.0
ORD0006700,I004294,1,110.0,starter,Chicken Nuggets,110.0
ORD0006700,I004297,1,157.0,beverage,Rose Sharbat,157.0
ORD0006700,I004298,1,57.0,main_course,Dal Makhani,57.0
ORD0006701,I003354,2,121.0,main_course,Chole Bhature,242.0
ORD0006701,I003350,2,104.0,starter,Chicken Nuggets,208.0
ORD0006703,I003411,1,93.0,side_dish,Laccha Paratha,93.0
ORD0006703,I003413,1,106.0,main_course,Chicken Biryani,106.0
ORD0006703,I003405,1,88.0,side_dish,Garlic Bread,88.0
ORD0006703,I003412,2,282.0,snack,French Fries,564.0
ORD0006703,I003414,1,161.0,beverage,Buttermilk,161.0
ORD0006704,I001929,1,310.0,side_dish,Jeera Rice,310.0
ORD0006705,I005158,1,219.0,snack,Veg Sandwich,219.0
ORD0006705,I005163,2,288.0,main_course,Mutton Biryani,576.0
ORD0006706,I002106,2,98.0,dessert,Kulfi,196.0
ORD0006706,I002108,2,79.0,side_dish,Jeera Rice,158.0
ORD0006707,I005242,1,499.0,starter,Aloo Tikki,499.0
ORD0006707,I005244,1,348.0,main_course,Fried Rice,348.0
ORD0006707,I005239,1,214.0,beverage,Mango Lassi,214.0
ORD0006708,I006863,1,257.0,beverage,Rose Sharbat,257.0
ORD0006709,I000435,1,490.0,snack,Bhel Puri,490.0
ORD0006709,I000436,1,1070.0,dessert,Kheer,1070.0
ORD0006709,I000433,2,1024.0,dessert,Ice Cream (Chocolate),2048.0
ORD0006710,I003813,1,89.0,snack,French Fries,89.0
ORD0006710,I003807,1,173.0,side_dish,Papad,173.0
ORD0006710,I003805,3,93.0,snack,Veg Wrap,279.0
ORD0006711,I006409,2,924.0,side_dish,Raita,1848.0
ORD0006711,I006399,1,1054.0,main_course,Dal Makhani,1054.0
ORD0006712,I005549,1,136.0,snack,Nachos,136.0
ORD0006712,I005544,3,75.0,beverage,Coca-Cola,225.0
ORD0006712,I005548,2,135.0,main_course,Dal Makhani,270.0
ORD0006713,I006590,1,437.0,snack,Masala Fries,437.0
ORD0006713,I006595,1,318.0,starter,Pav Bhaji,318.0
ORD0006715,I000587,1,387.0,dessert,Cheesecake Slice,387.0
ORD0006715,I000591,1,598.0,main_course,Butter Chicken,598.0
ORD0006717,I002061,1,100.0,main_course,Paneer Butter Masala,100.0
ORD0006717,I002055,1,51.0,beverage,Rose Sharbat,51.0
ORD0006717,I002060,1,131.0,side_dish,Jeera Rice,131.0
ORD0006717,I002057,1,123.0,snack,Sev Puri,123.0
ORD0006718,I005379,1,385.0,main_course,Fried Rice,385.0
ORD0006719,I005921,1,173.0,beverage,Sprite,173.0
ORD0006719,I005914,1,61.0,starter,Paneer Tikka,61.0
ORD0006720,I004114,3,72.0,starter,Veg Spring Rolls,216.0
ORD0006721,I005273,1,327.0,dessert,Rasgulla,327.0
ORD0006722,I004140,1,164.0,main_course,Egg Curry,164.0
ORD0006722,I004138,1,55.0,dessert,Fruit Custard,55.0
ORD0006723,I002998,3,167.0,starter,Veg Spring Rolls,501.0
ORD0006723,I003001,1,81.0,starter,Chicken Wings,81.0
ORD0006723,I002993,1,92.0,side_dish,Pita Bread,92.0
ORD0006724,I005697,1,443.0,snack,Bhel Puri,443.0
ORD0006725,I005781,1,82.0,dessert,Halwa,82.0
ORD0006725,I005782,2,144.0,snack,Masala Fries,288.0
ORD0006725,I005790,1,166.0,dessert,Brownie,166.0
ORD0006725,I005776,1,90.0,snack,Corn on the Cob,90.0
ORD0006726,I002891,1,655.0,main_course,Fried Rice,655.0
ORD0006726,I002903,1,482.0,dessert,Halwa,482.0
ORD0006726,I002888,1,678.0,main_course,Paneer Butter Masala,678.0
ORD0006727,I006246,1,138.0,side_dish,Garlic Naan,138.0
ORD0006728,I001285,1,347.0,starter,Samosa (2 pcs),347.0
ORD0006728,I001283,1,468.0,beverage,Sweet Lassi,468.0
ORD0006728,I001272,1,156.0,side_dish,Laccha Paratha,156.0
ORD0006728,I001273,1,344.0,side_dish,Coleslaw,344.0
ORD0006729,I002320,1,163.0,main_course,Rajma Chawal,163.0
