item_id,restaurant_id,item_name,category,price,is_veg,is_available,popularity_rank,calories
I003648,R0262,Chocolate Mousse,dessert,226.0,False,True,75,248
I003649,R0262,Chicken Sandwich,snack,108.0,True,False,9,757
I003650,R0262,Paneer Tikka,starter,250.0,True,True,83,123
I003651,R0262,Rose Sharbat,beverage,94.0,False,True,93,377
I003652,R0262,Papad,side_dish,115.0,True,True,7,302
I003653,R0262,Sweet Lassi,beverage,79.0,True,True,20,658
I003654,R0263,Nachos,snack,115.0,False,True,72,776
I003655,R0263,Hakka Noodles,main_course,50.0,True,True,37,478
I003656,R0263,Fresh Lime Soda,beverage,112.0,False,True,50,831
I003657,R0263,Egg Curry,main_course,145.0,True,True,26,219
I003658,R0263,Brownie,dessert,107.0,True,True,32,618
I003659,R0263,Nachos,snack,145.0,True,True,88,413
I003660,R0263,Fruit Custard,dessert,54.0,True,False,69,795
I003661,R0263,Samosa (2 pcs),starter,75.0,True,True,92,785
I003662,R0263,Mango Lassi,beverage,150.0,True,False,98,834
I003663,R0263,Garlic Bread (plain),snack,112.0,True,True,13,736
I003664,R0263,Margherita Pizza,main_course,154.0,False,True,96,109
I003665,R0264,Laccha Paratha,side_dish,161.0,False,True,84,527
I003666,R0264,Fresh Lime Soda,beverage,132.0,True,True,16,715
I003667,R0264,French Fries,snack,274.0,False,True,65,202
I003668,R0264,Rose Sharbat,beverage,140.0,True,True,3,442
I003669,R0264,French Fries,snack,152.0,False,False,2,561
I003670,R0264,Fruit Custard,dessert,168.0,False,True,23,729
I003671,R0264,Butter Naan,side_dish,257.0,True,True,8,597
I003672,R0264,Steamed Rice,side_dish,145.0,True,True,99,868
I003673,R0264,Ice Cream (Chocolate),dessert,256.0,False,False,28,270
I003674,R0264,Egg Curry,main_course,268.0,True,True,3,876
I003675,R0264,Garlic Bread,side_dish,247.0,True,True,17,604
I003676,R0264,Coleslaw,side_dish,80.0,True,False,36,511
I003677,R0264,Gajar Ka Halwa,dessert,233.0,True,True,58,643
I003678,R0264,Masala Fries,snack,281.0,False,True,11,467
I003679,R0264,Cold Coffee,beverage,111.0,True,True,50,612
I003680,R0264,Crispy Corn,starter,168.0,True,True,41,266
I003681,R0264,Pav Bhaji,starter,173.0,True,True,90,570
I003682,R0265,Green Salad,side_dish,49.0,True,True,54,534
I003683,R0265,Buttermilk,beverage,68.0,True,True,97,523
I003684,R0265,Steamed Rice,side_dish,136.0,True,True,44,267
I003685,R0265,Chicken Nuggets,starter,136.0,True,True,50,706
I003686,R0265,Pav Bhaji,starter,131.0,False,True,93,871
I003687,R0265,Pasta Arrabiata,main_course,125.0,False,True,57,339
I003688,R0265,Chicken Wings,starter,88.0,True,True,62,251
I003689,R0265,Masala Chai,beverage,77.0,True,True,34,816
I003690,R0265,Chicken Sandwich,snack,137.0,False,True,94,157
I003691,R0265,Mango Shake,beverage,96.0,True,True,12,184
I003692,R0266,Chicken Tikka,starter,419.0,True,True,98,119
I003693,R0266,Chicken Pizza,main_course,501.0,True,True,64,655
I003694,R0266,Paneer Tikka,starter,481.0,False,True,54,868
I003695,R0266,Gajar Ka Halwa,dessert,435.0,False,True,42,764
I003696,R0266,Veg Spring Rolls,starter,366.0,True,True,90,248
I003697,R0266,Gulab Jamun,dessert,426.0,False,True,54,493
I003698,R0266,Mini Burgers,snack,494.0,True,True,8,488
I003699,R0266,Veg Seekh Kebab,starter,126.0,False,True,12,379
I003700,R0266,Masala Dosa,main_course,221.0,False,True,58,174
I003701,R0267,Aloo Tikki,starter,238.0,True,True,49,746
I003702,R0267,Masala Fries,snack,695.0,True,True,40,384
I003703,R0267,Veg Wrap,snack,536.0,True,True,25,521
I003704,R0267,Chicken Nuggets,starter,315.0,True,True,21,387
I003705,R0267,Chole Bhature,main_course,795.0,False,True,79,475
I003706,R0267,Mini Burgers,snack,509.0,True,True,12,487
I003707,R0267,Chicken Wings,starter,632.0,False,True,33,624
I003708,R0267,Mini Burgers,snack,700.0,True,True,69,373
I003709,R0267,Chocolate Mousse,dessert,441.0,False,True,35,689
I003710,R0267,Margherita Pizza,main_course,776.0,False,True,9,487
I003711,R0267,Green Salad,side_dish,297.0,True,True,44,683
I003712,R0267,Masala Chai,beverage,775.0,True,True,82,695
I003713,R0267,Veg Seekh Kebab,starter,554.0,True,True,88,439
I003714,R0267,Chicken Wings,starter,424.0,True,True,70,423
I003715,R0267,Margherita Pizza,main_course,555.0,True,True,47,588
I003716,R0267,Kulfi,dessert,451.0,True,True,58,232
I003717,R0267,Mini Burgers,snack,234.0,True,False,99,455
I003718,R0268,Rose Sharbat,beverage,326.0,True,True,23,370
I003719,R0268,Masala Chai,beverage,306.0,True,True,55,741
I003720,R0268,Dal Makhani,main_course,648.0,True,False,87,808
I003721,R0268,Samosa (2 pcs),starter,583.0,True,True,56,896
I003722,R0268,Sweet Lassi,beverage,710.0,True,True,36,215
I003723,R0268,Papad,side_dish,993.0,True,True,85,441
I003724,R0268,Veg Sandwich,snack,702.0,True,True,76,897
I003725,R0268,Fish Curry,main_course,924.0,True,True,82,301
I003726,R0268,Onion Rings,starter,514.0,True,True,12,422
I003727,R0268,Fish Tikka,starter,656.0,True,True,54,571
I003728,R0268,Masala Fries,snack,953.0,True,True,19,844
I003729,R0268,Chicken Nuggets,starter,448.0,True,True,4,850
I003730,R0268,Coleslaw,side_dish,251.0,True,True,18,581
I003731,R0268,Cold Coffee,beverage,753.0,True,True,84,141
I003732,R0268,Fruit Custard,dessert,457.0,True,True,85,794
I003733,R0268,Butter Chicken,main_course,342.0,True,False,76,586
I003734,R0268,Chicken Biryani,main_course,827.0,True,True,97,450
I003735,R0268,Fish Tikka,starter,553.0,True,True,83,701
I003736,R0268,Papad,side_dish,660.0,True,True,47,765
I003737,R0269,Hakka Noodles,main_course,662.0,True,True,56,824
I003738,R0269,Mango Shake,beverage,603.0,True,True,35,788
I003739,R0269,Sweet Lassi,beverage,778.0,True,True,31,195
I003740,R0269,Brownie,dessert,344.0,True,True,19,386
I003741,R0269,Veg Biryani,main_course,787.0,True,True,51,477
I003742,R0269,Crispy Corn,starter,234.0,True,True,43,834
I003743,R0269,Fish Curry,main_course,481.0,False,True,81,591
I003744,R0269,Mutton Biryani,main_course,496.0,False,True,24,641
I003745,R0269,Cheesecake Slice,dessert,500.0,True,True,79,536
I003746,R0269,Hakka Noodles,main_course,734.0,False,True,10,833
I003747,R0269,Sev Puri,snack,682.0,True,True,20,111
I003748,R0269,Garlic Bread (plain),snack,654.0,False,True,5,419
I003749,R0269,Chicken Pizza,main_course,718.0,False,True,21,115
I003750,R0270,Chicken Biryani,main_course,169.0,False,True,40,375
I003751,R0270,Mineral Water,beverage,103.0,False,True,52,632
I003752,R0270,Kheer,dessert,205.0,True,True,25,149
I003753,R0270,Chicken Biryani,main_course,206.0,True,True,19,522
I003754,R0270,Masala Chai,beverage,195.0,False,False,95,292
I003755,R0270,Chicken Biryani,main_course,300.0,True,True,7,250
I003756,R0270,Chicken Wings,starter,223.0,True,True,6,821
I003757,R0270,Ice Cream (Vanilla),dessert,89.0,True,True,64,707
I003758,R0270,Masala Fries,snack,90.0,True,True,97,279
I003759,R0270,Hakka Noodles,main_course,194.0,False,True,15,453
I003760,R0270,Masala Fries,snack,152.0,True,True,52,522
I003761,R0270,Masala Dosa,main_course,257.0,False,True,92,221
I003762,R0270,Salan,side_dish,191.0,True,True,92,678
I003763,R0270,Paneer Butter Masala,main_course,70.0,True,True,47,720
I003764,R0270,Kulfi,dessert,240.0,True,False,60,261
I003765,R0270,Samosa (2 pcs),starter,281.0,True,True,42,627
I003766,R0270,Garlic Bread (plain),snack,177.0,False,True,32,758
I003767,R0270,Papad,side_dish,130.0,True,True,1,807
I003768,R0271,Kheer,dessert,334.0,True,True,13,522
I003769,R0271,Chocolate Mousse,dessert,633.0,True,True,24,885
I003770,R0271,Cold Coffee,beverage,935.0,True,True,47,763
I003771,R0271,Hakka Noodles,main_course,476.0,False,True,31,312
I003772,R0271,Cold Coffee,beverage,780.0,True,True,36,111
I003773,R0271,Fish Tikka,starter,792.0,False,True,32,832
I003774,R0271,Mineral Water,beverage,584.0,True,True,38,537
I003775,R0271,Steamed Rice,side_dish,482.0,True,True,50,897
I003776,R0271,Egg Curry,main_course,526.0,False,True,29,319
I003777,R0271,Masala Fries,snack,475.0,True,True,42,522
I003778,R0271,Rasgulla,dessert,601.0,True,True,20,172
I003779,R0271,Popcorn Chicken,snack,932.0,False,True,59,752
I003780,R0271,Sprite,beverage,768.0,False,True,67,555
I003781,R0271,Mango Shake,beverage,527.0,False,True,23,228
I003782,R0271,Pasta Arrabiata,main_course,813.0,True,True,74,728
I003783,R0271,Veg Biryani,main_course,369.0,False,True,13,504
I003784,R0272,Chicken Pizza,main_course,74.0,False,True,91,469
I003785,R0272,Bhel Puri,snack,111.0,True,True,57,639
I003786,R0272,Veg Spring Rolls,starter,73.0,True,True,51,446
I003787,R0272,Pita Bread,side_dish,35.0,True,True,66,270
I003788,R0272,Chicken Nuggets,starter,109.0,True,True,51,683
I003789,R0272,Papad,side_dish,31.0,False,True,63,769
I003790,R0272,Buttermilk,beverage,47.0,True,True,38,610
I003791,R0272,Pita Bread,side_dish,88.0,True,True,48,631
I003792,R0272,Mango Shake,beverage,31.0,True,False,75,219
I003793,R0272,Steamed Rice,side_dish,84.0,True,True,62,583
I003794,R0272,Masala Chai,beverage,73.0,True,True,97,256
I003795,R0272,Fruit Custard,dessert,93.0,True,True,78,284
I003796,R0272,Veg Spring Rolls,starter,49.0,True,True,30,451
I003797,R0272,Butter Naan,side_dish,61.0,True,False,60,250
I003798,R0272,Jeera Rice,side_dish,107.0,False,True,59,717
I003799,R0272,Gulab Jamun,dessert,30.0,True,True,14,510
I003800,R0272,Brownie,dessert,73.0,True,True,14,342
I003801,R0273,French Fries,snack,101.0,False,True,61,265
I003802,R0273,Veg Biryani,main_course,162.0,False,True,18,660
I003803,R0273,Rasgulla,dessert,93.0,True,True,92,484
I003804,R0273,Veg Wrap,snack,157.0,False,True,40,871
I003805,R0273,Veg Wrap,snack,93.0,True,True,64,752
I003806,R0273,Veg Biryani,main_course,53.0,False,True,13,868
I003807,R0273,Papad,side_dish,173.0,True,True,85,516
I003808,R0273,Veg Wrap,snack,71.0,False,True,3,641
I003809,R0273,French Fries,snack,98.0,False,True,73,421
I003810,R0273,Mango Shake,beverage,162.0,False,True,63,327
I003811,R0273,Fish Tikka,starter,67.0,True,True,24,562
I003812,R0273,Masala Dosa,main_course,94.0,False,True,22,399
I003813,R0273,French Fries,snack,89.0,True,True,41,169
I003814,R0273,Veg Wrap,snack,141.0,True,True,52,307
I003815,R0273,Masala Fries,snack,112.0,True,True,26,253
I003816,R0273,Onion Rings,starter,163.0,True,True,51,197
I003817,R0273,Rose Sharbat,beverage,198.0,True,True,36,145
I003818,R0274,Rajma Chawal,main_course,51.0,False,True,89,614
I003819,R0274,Veg Wrap,snack,74.0,True,True,39,568
I003820,R0274,Corn on the Cob,snack,72.0,False,True,30,463
I003821,R0274,Fish Curry,main_course,89.0,False,True,33,713
I003822,R0274,Garlic Bread,side_dish,107.0,True,True,87,202
I003823,R0274,Butter Chicken,main_course,101.0,True,True,92,274
I003824,R0274,Fried Rice,main_course,46.0,True,True,73,163
I003825,R0274,Rasgulla,dessert,63.0,True,True,22,601
I003826,R0274,Cold Coffee,beverage,30.0,True,True,22,134
I003827,R0274,Paneer Butter Masala,main_course,33.0,False,False,56,422
I003828,R0274,Onion Rings,starter,90.0,False,True,28,715
I003829,R0274,Mango Lassi,beverage,52.0,False,True,67,224
I003830,R0274,Rose Sharbat,beverage,51.0,True,True,15,212
I003831,R0274,Cold Coffee,beverage,78.0,True,True,19,108
I003832,R0274,Pav Bhaji,starter,106.0,True,True,49,201
I003833,R0275,Dal Makhani,main_course,95.0,True,False,12,394
I003834,R0275,Steamed Rice,side_dish,251.0,True,True,60,235
I003835,R0275,Green Salad,side_dish,95.0,True,True,55,108
I003836,R0275,Sev Puri,snack,307.0,True,True,39,587
I003837,R0275,Jeera Rice,side_dish,221.0,True,True,33,675
I003838,R0275,Watermelon Juice,beverage,301.0,True,True,66,600
I003839,R0275,Onion Rings,starter,160.0,True,False,98,838
I003840,R0275,Ice Cream (Chocolate),dessert,217.0,True,True,82,168
I003841,R0275,Fish Tikka,starter,107.0,True,True,15,219
I003842,R0275,Samosa (2 pcs),starter,249.0,True,True,40,476
I003843,R0275,French Fries,snack,262.0,True,True,54,304
I003844,R0275,Veg Seekh Kebab,starter,205.0,True,True,79,625
I003845,R0275,Rajma Chawal,main_course,285.0,True,True,41,770
I003846,R0275,Butter Naan,side_dish,145.0,True,True,89,534
I003847,R0275,Chicken Sandwich,snack,158.0,True,True,49,842
I003848,R0275,Sweet Lassi,beverage,75.0,True,True,7,545
I003849,R0275,Salan,side_dish,104.0,True,True,1,460
I003850,R0275,Dal Makhani,main_course,234.0,True,True,77,237
I003851,R0275,Jeera Rice,side_dish,90.0,True,False,93,292
I003852,R0275,Rose Sharbat,beverage,209.0,True,True,10,320
I003853,R0276,Fresh Lime Soda,beverage,735.0,True,True,65,268
I003854,R0276,Raita,side_dish,595.0,True,True,2,172
I003855,R0276,Veg Seekh Kebab,starter,768.0,True,True,61,207
I003856,R0276,Fried Rice,main_course,777.0,True,True,56,248
I003857,R0276,Chole Bhature,main_course,507.0,True,True,28,220
I003858,R0276,Pav Bhaji,starter,568.0,True,True,60,122
I003859,R0276,Margherita Pizza,main_course,260.0,True,False,96,406
I003860,R0276,Corn on the Cob,snack,760.0,True,True,30,884
I003861,R0276,Fish Tikka,starter,750.0,True,True,86,424
I003862,R0276,Chicken Nuggets,starter,672.0,True,True,58,414
I003863,R0276,Corn on the Cob,snack,419.0,True,True,57,375
I003864,R0276,Samosa (2 pcs),starter,519.0,True,True,63,344
I003865,R0276,Chicken Biryani,main_course,551.0,True,True,16,334
I003866,R0276,Ice Cream (Vanilla),dessert,251.0,True,True,50,576
I003867,R0276,Rajma Chawal,main_course,913.0,True,True,98,577
I003868,R0276,Veg Wrap,snack,963.0,True,True,86,667
I003869,R0276,Coleslaw,side_dish,419.0,True,True,33,293
I003870,R0276,Chicken Biryani,main_course,619.0,True,False,36,115
I003871,R0276,Veg Biryani,main_course,414.0,True,True,9,689
I003872,R0277,Mutton Biryani,main_course,64.0,False,True,67,857
I003873,R0277,Buttermilk,beverage,164.0,True,False,11,662
I003874,R0277,Coleslaw,side_dish,172.0,True,True,78,557
I003875,R0277,Veg Wrap,snack,141.0,True,True,53,254
I003876,R0277,Hakka Noodles,main_course,92.0,True,True,72,190
I003877,R0277,Fish Curry,main_course,186.0,False,True,28,378
I003878,R0277,Cold Coffee,beverage,178.0,True,True,26,313
I003879,R0277,Hakka Noodles,main_course,53.0,True,True,6,595
I003880,R0277,Cheesecake Slice,dessert,162.0,True,True,31,188
I003881,R0277,Corn on the Cob,snack,192.0,True,True,59,195
I003882,R0277,Aloo Tikki,starter,164.0,True,True,21,633
I003883,R0277,Fish Tikka,starter,50.0,True,True,21,601
I003884,R0277,Mango Lassi,beverage,186.0,False,True,25,315
I003885,R0277,Chole Bhature,main_course,194.0,True,True,73,853
I003886,R0278,Chicken Wings,starter,184.0,False,True,44,780
I003887,R0278,Garlic Bread (plain),snack,166.0,True,True,39,304
I003888,R0278,Rasgulla,dessert,218.0,True,True,43,493
I003889,R0278,Chicken Sandwich,snack,126.0,True,True,21,493
I003890,R0278,Kulfi,dessert,194.0,True,True,92,193
I003891,R0278,Corn on the Cob,snack,199.0,True,True,38,257
I003892,R0278,Masala Dosa,main_course,203.0,True,True,50,544
I003893,R0278,Dal Makhani,main_course,279.0,True,True,67,874
I003894,R0278,Sweet Lassi,beverage,151.0,False,True,62,124
I003895,R0278,Samosa (2 pcs),starter,272.0,True,True,18,221
I003896,R0278,Veg Wrap,snack,270.0,False,True,89,614
I003897,R0278,Mineral Water,beverage,230.0,True,False,39,718
I003898,R0278,Chicken Sandwich,snack,188.0,True,True,29,305
I003899,R0278,Green Salad,side_dish,191.0,True,True,80,504
I003900,R0278,Garlic Naan,side_dish,199.0,True,True,53,529
I003901,R0278,Crispy Corn,starter,169.0,False,True,8,286
I003902,R0279,Kulfi,dessert,218.0,True,True,67,538
I003903,R0279,Hakka Noodles,main_course,452.0,True,True,79,721
I003904,R0279,Masala Dosa,main_course,442.0,True,True,11,718
I003905,R0279,Rasgulla,dessert,474.0,True,True,27,390
I003906,R0279,Rajma Chawal,main_course,297.0,True,True,20,363
I003907,R0279,Nachos,snack,377.0,True,True,32,637
I003908,R0279,Green Salad,side_dish,471.0,True,True,86,117
I003909,R0279,Chicken Sandwich,snack,354.0,True,True,7,829
I003910,R0279,Mini Burgers,snack,284.0,True,True,58,516
I003911,R0279,Paneer Butter Masala,main_course,452.0,True,True,48,165
I003912,R0279,Pita Bread,side_dish,148.0,True,True,17,613
I003913,R0280,Popcorn Chicken,snack,1068.0,True,True,88,366
I003914,R0280,Chole Bhature,main_course,1142.0,True,True,24,542
I003915,R0280,Sweet Lassi,beverage,1030.0,True,True,26,720
I003916,R0280,Masala Chai,beverage,847.0,False,True,48,112
I003917,R0280,Ice Cream (Chocolate),dessert,785.0,False,True,80,654
I003918,R0280,Fish Curry,main_course,1155.0,True,True,95,793
I003919,R0280,Dal Makhani,main_course,1055.0,False,True,1,191
I003920,R0280,Jeera Rice,side_dish,452.0,False,True,87,797
I003921,R0281,Raita,side_dish,513.0,True,True,69,384
I003922,R0281,Gajar Ka Halwa,dessert,435.0,False,True,99,470
I003923,R0281,Garlic Bread (plain),snack,344.0,True,True,46,293
I003924,R0281,Green Salad,side_dish,492.0,True,True,16,744
I003925,R0281,Veg Biryani,main_course,193.0,False,True,26,312
I003926,R0281,Watermelon Juice,beverage,361.0,False,True,27,441
I003927,R0281,Veg Sandwich,snack,450.0,False,True,34,214
I003928,R0281,Corn on the Cob,snack,243.0,True,True,45,144
I003929,R0281,Rose Sharbat,beverage,295.0,False,True,23,548
I003930,R0281,Chicken Tikka,starter,511.0,True,True,95,409
I003931,R0281,Aloo Tikki,starter,377.0,True,True,51,828
I003932,R0281,Fish Tikka,starter,452.0,False,True,22,396
I003933,R0281,French Fries,snack,418.0,True,True,87,360
I003934,R0281,Jeera Rice,side_dish,183.0,True,True,98,737
I003935,R0281,Sprite,beverage,266.0,True,True,18,490
I003936,R0281,Green Salad,side_dish,155.0,True,True,53,584
I003937,R0281,Paneer Tikka,starter,294.0,True,True,72,585
I003938,R0282,Hakka Noodles,main_course,643.0,True,True,51,244
I003939,R0282,Chicken Sandwich,snack,221.0,False,True,44,206
I003940,R0282,Garlic Bread (plain),snack,305.0,False,True,80,338
I003941,R0282,Masala Chai,beverage,526.0,True,True,29,560
I003942,R0282,Veg Seekh Kebab,starter,705.0,True,True,2,542
I003943,R0282,Ice Cream (Chocolate),dessert,181.0,True,False,5,372
I003944,R0282,Egg Curry,main_course,216.0,False,True,24,893
I003945,R0282,Egg Curry,main_course,328.0,True,True,55,544
I003946,R0282,Coleslaw,side_dish,544.0,True,True,1,753
I003947,R0282,Chicken Nuggets,starter,188.0,False,True,14,711
I003948,R0282,Cold Coffee,beverage,382.0,True,True,10,537
I003949,R0282,Veg Wrap,snack,681.0,True,True,55,605
I003950,R0282,Ice Cream (Chocolate),dessert,660.0,True,True,26,173
I003951,R0282,Coca-Cola,beverage,209.0,True,True,63,506
I003952,R0282,Chicken Nuggets,starter,679.0,False,True,42,852
I003953,R0282,Rose Sharbat,beverage,642.0,False,False,55,667
I003954,R0282,Chole Bhature,main_course,553.0,True,True,74,531
I003955,R0282,French Fries,snack,307.0,True,True,74,333
I003956,R0283,Chocolate Mousse,dessert,101.0,True,True,24,328
I003957,R0283,Bhel Puri,snack,140.0,True,True,89,662
I003958,R0283,Chicken Wings,starter,136.0,True,True,1,223
I003959,R0283,Buttermilk,beverage,143.0,True,True,1,473
I003960,R0283,Fruit Custard,dessert,192.0,True,True,62,800
I003961,R0283,Butter Chicken,main_course,198.0,True,True,92,440
I003962,R0283,Halwa,dessert,113.0,True,True,69,667
I003963,R0283,Cold Coffee,beverage,186.0,True,True,42,171
I003964,R0283,Watermelon Juice,beverage,56.0,True,True,30,561
I003965,R0283,Mineral Water,beverage,200.0,True,True,6,617
I003966,R0283,Watermelon Juice,beverage,200.0,True,True,35,847
I003967,R0283,Chicken Biryani,main_course,133.0,True,False,72,142
I003968,R0283,French Fries,snack,167.0,True,True,31,456
I003969,R0283,Veg Sandwich,snack,50.0,True,True,80,655
I003970,R0283,Steamed Rice,side_dish,84.0,True,True,32,212
I003971,R0283,Paneer Tikka,starter,79.0,True,True,60,325
I003972,R0284,Coleslaw,side_dish,66.0,False,True,33,577
I003973,R0284,Ice Cream (Vanilla),dessert,207.0,True,True,25,127
I003974,R0284,Chicken Biryani,main_course,97.0,True,True,97,114
I003975,R0284,Laccha Paratha,side_dish,103.0,True,True,58,486
I003976,R0284,Green Salad,side_dish,145.0,False,True,4,763
I003977,R0284,Bhel Puri,snack,117.0,True,True,67,833
I003978,R0284,Corn on the Cob,snack,85.0,True,True,82,543
I003979,R0284,Kheer,dessert,169.0,True,False,34,274
I003980,R0284,Mutton Biryani,main_course,159.0,False,True,35,337
I003981,R0284,Buttermilk,beverage,101.0,True,True,26,335
I003982,R0284,Rajma Chawal,main_course,70.0,False,True,62,713
I003983,R0284,Bhel Puri,snack,71.0,True,True,80,501
I003984,R0284,Cheesecake Slice,dessert,179.0,True,True,71,659
I003985,R0284,Mini Burgers,snack,202.0,True,True,93,348
I003986,R0284,Mango Shake,beverage,72.0,True,True,88,144
I003987,R0284,Chocolate Mousse,dessert,66.0,True,True,90,526
I003988,R0284,Papad,side_dish,85.0,True,True,25,591
I003989,R0284,Garlic Bread,side_dish,164.0,False,True,59,568
I003990,R0284,Garlic Naan,side_dish,112.0,False,True,3,682
I003991,R0284,Fruit Custard,dessert,92.0,True,True,60,800
I003992,R0285,Ice Cream (Chocolate),dessert,201.0,True,True,30,324
I003993,R0285,Masala Fries,snack,131.0,True,True,71,228
I003994,R0285,Sev Puri,snack,136.0,False,True,76,652
I003995,R0285,Veg Wrap,snack,177.0,True,True,59,428
I003996,R0285,Rose Sharbat,beverage,173.0,True,True,71,492
I003997,R0285,Chicken Biryani,main_course,120.0,True,True,62,440
I003998,R0285,Chocolate Mousse,dessert,268.0,False,False,42,658
I003999,R0285,Halwa,dessert,281.0,True,False,73,221
I004000,R0286,Halwa,dessert,171.0,True,True,30,892
I004001,R0286,Sweet Lassi,beverage,90.0,True,False,50,741
I004002,R0286,Coca-Cola,beverage,181.0,False,True,87,642
I004003,R0286,Sev Puri,snack,110.0,True,True,57,646
I004004,R0286,Fish Tikka,starter,246.0,False,False,62,882
I004005,R0286,Watermelon Juice,beverage,131.0,True,True,64,525
I004006,R0286,Fruit Custard,dessert,218.0,True,True,10,413
I004007,R0286,Chole Bhature,main_course,66.0,False,True,4,444
I004008,R0287,Rajma Chawal,main_course,76.0,True,True,25,580
I004009,R0287,Butter Naan,side_dish,206.0,True,True,33,182
I004010,R0287,Pav Bhaji,starter,57.0,False,True,95,527
I004011,R0287,Fish Tikka,starter,239.0,False,True,51,489
I004012,R0287,Veg Sandwich,snack,169.0,True,True,81,706
I004013,R0287,Aloo Tikki,starter,218.0,True,True,92,108
I004014,R0287,Mini Burgers,snack,97.0,True,True,67,730
I004015,R0287,Sprite,beverage,156.0,False,True,23,876
I004016,R0287,Raita,side_dish,132.0,True,True,98,269
I004017,R0287,Aloo Tikki,starter,102.0,False,True,95,654
I004018,R0287,Bhel Puri,snack,114.0,True,True,81,883
I004019,R0287,Laccha Paratha,side_dish,57.0,True,True,17,164
I004020,R0287,Chole Bhature,main_course,118.0,True,True,44,707
I004021,R0287,Mutton Biryani,main_course,89.0,True,True,36,190
I004022,R0287,Papad,side_dish,176.0,True,True,83,480
I004023,R0287,Coca-Cola,beverage,255.0,True,False,29,300
I004024,R0287,Buttermilk,beverage,184.0,False,False,1,692
I004025,R0287,Kheer,dessert,233.0,False,True,5,198
I004026,R0287,Papad,side_dish,176.0,True,True,57,508
I004027,R0287,Veg Sandwich,snack,65.0,False,True,75,420
I004028,R0288,Dal Makhani,main_course,463.0,True,True,8,707
I004029,R0288,Mango Lassi,beverage,497.0,True,True,64,852
I004030,R0288,Ice Cream (Chocolate),dessert,263.0,True,True,1,698
I004031,R0288,Gulab Jamun,dessert,573.0,True,True,56,289
I004032,R0288,Watermelon Juice,beverage,236.0,True,True,23,271
I004033,R0288,Popcorn Chicken,snack,233.0,True,True,27,747
I004034,R0288,Kheer,dessert,554.0,True,True,85,112
I004035,R0288,Chicken Tikka,starter,393.0,True,True,5,377
I004036,R0288,Kulfi,dessert,326.0,True,True,88,477
I004037,R0288,Veg Wrap,snack,420.0,True,True,77,686
I004038,R0288,Pav Bhaji,starter,530.0,True,True,4,157
I004039,R0289,Veg Sandwich,snack,237.0,True,True,34,897
I004040,R0289,Chole Bhature,main_course,202.0,True,True,68,859
I004041,R0289,Garlic Naan,side_dish,383.0,True,True,41,103
I004042,R0289,Watermelon Juice,beverage,564.0,True,True,42,878
I004043,R0289,Paneer Butter Masala,main_course,436.0,True,True,20,765
I004044,R0289,Garlic Naan,side_dish,270.0,True,True,93,881
I004045,R0289,Rasgulla,dessert,528.0,True,True,51,717
I004046,R0289,Laccha Paratha,side_dish,171.0,True,True,14,232
I004047,R0289,Onion Rings,starter,262.0,True,True,7,343
I004048,R0289,French Fries,snack,455.0,True,True,84,348
I004049,R0289,Onion Rings,starter,445.0,True,True,4,385
I004050,R0289,Kulfi,dessert,447.0,True,True,74,241
I004051,R0290,Masala Fries,snack,384.0,True,True,26,745
I004052,R0290,Egg Curry,main_course,168.0,True,True,19,459
I004053,R0290,French Fries,snack,243.0,True,True,95,317
I004054,R0290,Rajma Chawal,main_course,185.0,True,True,60,786
I004055,R0290,Dal Makhani,main_course,295.0,True,True,4,524
I004056,R0290,Crispy Corn,starter,258.0,True,True,26,847
I004057,R0290,Onion Rings,starter,151.0,True,True,71,814
I004058,R0290,Dal Makhani,main_course,211.0,True,True,34,757
I004059,R0290,Veg Sandwich,snack,125.0,True,True,21,861
I004060,R0290,Mini Burgers,snack,273.0,True,False,64,435
I004061,R0290,Fish Tikka,starter,397.0,True,True,90,537
I004062,R0291,Butter Naan,side_dish,111.0,True,True,44,702
I004063,R0291,Aloo Tikki,starter,210.0,True,True,89,440
I004064,R0291,French Fries,snack,178.0,True,True,80,287
I004065,R0291,Buttermilk,beverage,115.0,False,True,79,417
I004066,R0291,Chicken Tikka,starter,181.0,True,True,52,635
I004067,R0291,Veg Biryani,main_course,172.0,True,True,79,880
I004068,R0291,Paneer Tikka,starter,65.0,False,False,36,373
I004069,R0291,Ice Cream (Vanilla),dessert,159.0,True,True,77,377
I004070,R0291,Rasgulla,dessert,170.0,True,True,90,785
I004071,R0291,Margherita Pizza,main_course,192.0,True,True,40,325
I004072,R0291,French Fries,snack,117.0,True,True,93,344
I004073,R0291,Corn on the Cob,snack,183.0,True,True,18,665
I004074,R0291,Laccha Paratha,side_dish,209.0,False,True,8,351
I004075,R0291,Brownie,dessert,55.0,False,True,50,661
I004076,R0291,Rasgulla,dessert,79.0,True,True,21,317
I004077,R0291,Veg Biryani,main_course,192.0,False,True,95,755
I004078,R0291,Fresh Lime Soda,beverage,181.0,True,True,24,247
I004079,R0291,Chicken Sandwich,snack,82.0,True,False,1,581
I004080,R0292,Butter Naan,side_dish,247.0,True,True,60,638
I004081,R0292,Veg Wrap,snack,504.0,False,True,35,157
I004082,R0292,Green Salad,side_dish,282.0,False,False,56,678
I004083,R0292,Ice Cream (Chocolate),dessert,338.0,True,False,52,251
I004084,R0292,Crispy Corn,starter,451.0,True,True,91,531
